project_name,comment_id,issue_id,label,deletions,insertions,files,num_parrel_issues,num_prior_comments,if_cross_project,num_parrel_commits,num_of_developers,commit_num,type_id,priority_id,is_share_same_emsg,is_share_similar_emsg,num_of_sf_comments,share_same_emsg,is_Incorporates,is_Duplicate,is_Reference,is_Blocker,is_Cloners,is_Child-Issue,is_dependent,is_Problem/Incident,is_Regression,is_Container,is_Dependent,is_Supercedes,is_Required,is_Parent Feature,is_Blocked,is_Dependency,is_Completes,is_Testing,is_Issue split,time,day,Time_difference,comment_created_at,created,has_config_files,has_source_code,lines_of_source_code_added,lines_of_source_code_deleted,lines_of_source_code_modified,num_of_modified_source_code_files,lines_of_config_file_added,lines_of_config_file_deleted,lines_of_config_file_modified,num_of_modified_config_files,has_contains_code_patch,lines_of_Test_classes_added,lines_of_Test_classes_deleted,lines_of_Test_classes_modified,lines_of_Test_files,has_contain_Test_files
HDDS,16788530.0,1163,0,0.0,0.0,0.0,0,8,0,0,0,0.0,7,3,0,1,506,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552083922,17963.93428240741,0.0118402777807204,Sat 9 Mar 2019 06:25:22 +0000,Fri 22 Feb 2019 06:39:31 +0000,1.0,1.0,469.0,3.0,472.0,6.0,9.0,0.0,9.0,1.0,1.0,133.0,0.0,133.0,1.0,1.0
HDDS,16788538.0,1163,0,0.0,0.0,0.0,0,8,0,0,0,0.0,7,3,0,1,278,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552084985,17963.946585648147,0.0123032407391292,Sat 9 Mar 2019 06:43:05 +0000,Fri 22 Feb 2019 06:39:31 +0000,1.0,1.0,473.0,3.0,476.0,6.0,9.0,0.0,9.0,1.0,1.0,133.0,0.0,133.0,1.0,1.0
HDDS,16788571.0,1163,1,0.0,0.0,0.0,0,8,0,0,0,0.0,7,3,0,1,229,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552089734,17964.00155092593,0.054965277780866,Sat 9 Mar 2019 08:02:14 +0000,Fri 22 Feb 2019 06:39:31 +0000,1.0,1.0,473.0,3.0,476.0,6.0,9.0,0.0,9.0,1.0,1.0,133.0,0.0,133.0,1.0,1.0
HDDS,16789177.0,1173,0,0.0,0.0,0.0,0,5,0,0,0,0.0,4,2,0,1,145,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552254182,17965.90488425926,0.1224074074089003,Mon 11 Mar 2019 05:43:02 +0000,Mon 25 Feb 2019 11:09:03 +0000,0.0,1.0,143.0,131.0,274.0,4.0,0.0,0.0,0.0,0.0,1.0,38.0,11.0,49.0,1.0,1.0
HDDS,16789237.0,1209,0,0.0,0.0,0.0,0,3,0,0,0,0.0,4,3,1,1,146,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552260052,17965.972824074073,0.0283333333318296,Mon 11 Mar 2019 07:20:52 +0000,Fri 1 Mar 2019 12:55:36 +0000,0.0,1.0,11.0,12.0,23.0,3.0,0.0,0.0,0.0,0.0,1.0,43.0,0.0,43.0,1.0,1.0
HDDS,16789459.0,1173,0,0.0,0.0,0.0,0,5,0,0,0,0.0,4,2,1,1,147,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552276936,17966.16824074074,0.0126273148125619,Mon 11 Mar 2019 12:02:16 +0000,Mon 25 Feb 2019 11:09:03 +0000,0.0,1.0,143.0,131.0,274.0,4.0,0.0,0.0,0.0,0.0,1.0,39.0,12.0,51.0,2.0,1.0
HDDS,16789500.0,1095,0,0.0,0.0,0.0,0,9,0,0,0,0.0,1,3,1,1,148,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552279238,17966.194884259257,0.02664351851854,Mon 11 Mar 2019 12:40:38 +0000,Wed 13 Feb 2019 13:28:10 +0000,1.0,1.0,69.0,52.0,121.0,6.0,6.0,5.0,11.0,1.0,1.0,6.0,4.0,10.0,2.0,1.0
HDDS,16789874.0,1098,0,0.0,0.0,0.0,0,7,0,0,0,0.0,4,1,1,1,149,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552302099,17966.459479166668,0.044328703705105,Mon 11 Mar 2019 19:01:39 +0000,Wed 13 Feb 2019 21:05:25 +0000,1.0,1.0,169.0,81.0,250.0,11.0,13.0,3.0,16.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0
HDDS,16790242.0,918,0,0.0,0.0,0.0,0,2,0,0,0,0.0,1,3,1,1,150,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552339341,17966.890520833334,0.0054166666668606,Tue 12 Mar 2019 05:22:21 +0000,Wed 12 Dec 2018 03:28:41 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDDS,16790248.0,918,0,0.0,0.0,0.0,0,2,0,0,0,0.0,1,3,1,1,151,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552340400,17966.902777777777,0.0122569444429245,Tue 12 Mar 2019 05:40:00 +0000,Wed 12 Dec 2018 03:28:41 +0000,0.0,1.0,95.0,22.0,117.0,5.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,49.0,1.0,1.0
HDDS,16790250.0,918,0,0.0,0.0,0.0,0,2,0,0,0,0.0,1,3,1,1,152,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552340551,17966.904525462964,0.0017476851862738,Tue 12 Mar 2019 05:42:31 +0000,Wed 12 Dec 2018 03:28:41 +0000,0.0,1.0,95.0,22.0,117.0,5.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,49.0,1.0,1.0
HDDS,16790266.0,807,0,0.0,0.0,0.0,0,5,0,0,0,0.0,4,2,1,1,153,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552343011,17966.932997685184,0.0284722222204436,Tue 12 Mar 2019 06:23:31 +0000,Mon 5 Nov 2018 17:58:31 +0000,1.0,1.0,41.0,9.0,50.0,2.0,33.0,2.0,35.0,2.0,1.0,73.0,0.0,73.0,1.0,1.0
HDDS,16790290.0,1250,0,0.0,0.0,0.0,0,1,0,0,0,0.0,7,3,0,1,228,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552345666,17966.963726851853,0.0307291666686069,Tue 12 Mar 2019 07:07:46 +0000,Mon 11 Mar 2019 22:23:03 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDDS,16790373.0,1128,0,0.0,0.0,0.0,0,3,0,0,0,0.0,1,3,1,1,155,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552353022,17967.04886574074,0.0476620370354794,Tue 12 Mar 2019 09:10:22 +0000,Mon 18 Feb 2019 16:25:01 +0000,0.0,1.0,161.0,159.0,320.0,16.0,0.0,0.0,0.0,0.0,1.0,40.0,74.0,114.0,7.0,1.0
HDDS,16790442.0,1241,0,0.0,0.0,0.0,0,1,0,0,0,0.0,1,3,1,1,156,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552360148,17967.131342592595,0.013599537040136,Tue 12 Mar 2019 11:09:08 +0000,Fri 8 Mar 2019 18:17:43 +0000,1.0,1.0,4.0,9.0,13.0,1.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
HDDS,16790444.0,1095,0,0.0,0.0,0.0,0,9,0,0,0,0.0,1,3,1,1,157,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552360378,17967.134004629628,0.0026620370335876,Tue 12 Mar 2019 11:12:58 +0000,Wed 13 Feb 2019 13:28:10 +0000,1.0,1.0,69.0,52.0,121.0,6.0,6.0,5.0,11.0,1.0,1.0,6.0,4.0,10.0,2.0,1.0
HDDS,16790452.0,1088,0,0.0,0.0,0.0,0,1,0,0,0,0.0,1,3,0,1,160,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552361632,17967.14851851852,0.0145138888910878,Tue 12 Mar 2019 11:33:52 +0000,Tue 12 Feb 2019 05:32:12 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HDDS,16790595.0,1253,0,0.0,0.0,0.0,0,0,0,0,0,0.0,7,3,1,1,156,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552371803,17967.266238425927,0.1177199074081727,Tue 12 Mar 2019 14:23:23 +0000,Tue 12 Mar 2019 12:37:30 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDDS,16790825.0,699,0,0.0,0.0,0.0,0,3,0,0,0,0.0,7,3,0,1,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552384972,17967.41865740741,0.0021180555559112,Tue 12 Mar 2019 18:02:52 +0000,Fri 19 Oct 2018 04:59:12 +0000,1.0,1.0,1598.0,0.0,1598.0,13.0,738.0,0.0,738.0,18.0,1.0,991.0,0.0,991.0,3.0,1.0
HDDS,16791000.0,1250,0,0.0,0.0,0.0,0,1,0,0,0,0.0,7,3,1,1,16,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552395623,17967.54193287037,0.0129282407397113,Tue 12 Mar 2019 21:00:23 +0000,Mon 11 Mar 2019 22:23:03 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDDS,16791001.0,1250,0,0.0,0.0,0.0,0,1,0,0,0,0.0,7,3,1,1,17,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552395645,17967.5421875,0.0002546296309446,Tue 12 Mar 2019 21:00:45 +0000,Mon 11 Mar 2019 22:23:03 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDDS,16791034.0,918,0,0.0,0.0,0.0,0,2,0,0,0,0.0,1,3,1,1,163,12,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552397673,17967.565659722222,0.023472222223063,Tue 12 Mar 2019 21:34:33 +0000,Wed 12 Dec 2018 03:28:41 +0000,0.0,1.0,98.0,22.0,120.0,5.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,49.0,1.0,1.0
HDDS,16791079.0,918,0,0.0,0.0,0.0,0,2,0,0,0,0.0,1,3,1,1,164,13,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552402525,17967.62181712963,0.0331134259286045,Tue 12 Mar 2019 22:55:25 +0000,Wed 12 Dec 2018 03:28:41 +0000,0.0,1.0,96.0,22.0,118.0,5.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,49.0,1.0,1.0
HDDS,16791340.0,917,0,0.0,0.0,0.0,0,3,0,0,0,0.0,1,3,1,1,165,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552427593,17967.911956018517,0.052071759258979,Wed 13 Mar 2019 05:53:13 +0000,Wed 12 Dec 2018 03:27:47 +0000,0.0,1.0,67.0,6.0,73.0,2.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,34.0,1.0,1.0
HDDS,16791517.0,1256,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,4,1,1,166,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552441559,17968.073599537038,0.0370949074058444,Wed 13 Mar 2019 09:45:59 +0000,Wed 13 Mar 2019 07:08:27 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,6.0,1.0,1.0
HDDS,16791537.0,1185,0,0.0,0.0,0.0,0,1,0,0,0,0.0,7,2,1,1,167,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552442880,17968.08888888889,0.0152893518534256,Wed 13 Mar 2019 10:08:00 +0000,Wed 27 Feb 2019 10:46:09 +0000,0.0,1.0,228.0,47.0,275.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HDDS,16791606.0,1098,0,0.0,0.0,0.0,0,7,0,0,0,0.0,4,1,1,1,168,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552448765,17968.157002314812,0.0078703703693463,Wed 13 Mar 2019 11:46:05 +0000,Wed 13 Feb 2019 21:05:25 +0000,1.0,1.0,166.0,83.0,249.0,10.0,13.0,3.0,16.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0
HDDS,16791639.0,1257,0,0.0,0.0,0.0,0,1,0,0,0,0.0,1,1,1,1,169,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552450954,17968.182337962964,0.0139467592598521,Wed 13 Mar 2019 12:22:34 +0000,Wed 13 Mar 2019 10:06:42 +0000,0.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HDDS,16791830.0,699,0,0.0,0.0,0.0,0,3,0,0,0,0.0,7,3,1,1,25,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552463745,17968.330381944445,0.0041319444426335,Wed 13 Mar 2019 15:55:45 +0000,Fri 19 Oct 2018 04:59:12 +0000,1.0,1.0,1532.0,0.0,1532.0,13.0,745.0,0.0,745.0,19.0,1.0,991.0,0.0,991.0,3.0,1.0
HDDS,16791953.0,1250,0,0.0,0.0,0.0,0,1,0,0,0,0.0,7,3,0,1,204,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552471469,17968.419780092594,0.0342245370375167,Wed 13 Mar 2019 18:04:29 +0000,Mon 11 Mar 2019 22:23:03 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDDS,16791964.0,917,0,0.0,0.0,0.0,0,3,0,0,0,0.0,1,3,1,1,172,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552471875,17968.424479166668,0.0046990740738692,Wed 13 Mar 2019 18:11:15 +0000,Wed 12 Dec 2018 03:27:47 +0000,0.0,1.0,67.0,6.0,73.0,2.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,34.0,1.0,1.0
HDDS,16792146.0,917,0,0.0,0.0,0.0,0,3,0,0,0,0.0,1,3,0,1,292,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552485992,17968.58787037037,0.0405439814821875,Wed 13 Mar 2019 22:06:32 +0000,Wed 12 Dec 2018 03:27:47 +0000,0.0,1.0,67.0,6.0,73.0,2.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,34.0,1.0,1.0
HDDS,16792157.0,1250,0,0.0,0.0,0.0,0,1,0,0,0,0.0,7,3,0,1,181,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552487345,17968.60353009259,0.0009722222202981,Wed 13 Mar 2019 22:29:05 +0000,Mon 11 Mar 2019 22:23:03 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDDS,16792159.0,1250,0,0.0,0.0,0.0,0,1,0,0,0,0.0,7,3,0,1,431,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552487456,17968.604814814815,0.0012847222242271,Wed 13 Mar 2019 22:30:56 +0000,Mon 11 Mar 2019 22:23:03 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDDS,16792243.0,1250,0,0.0,0.0,0.0,0,1,0,0,0,0.0,7,3,1,1,183,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552499222,17968.740995370372,0.0688078703715291,Thu 14 Mar 2019 01:47:02 +0000,Mon 11 Mar 2019 22:23:03 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDDS,16792307.0,918,0,0.0,0.0,0.0,0,2,0,0,0,0.0,1,3,0,1,264,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552505588,17968.814675925925,0.0490509259252576,Thu 14 Mar 2019 03:33:08 +0000,Wed 12 Dec 2018 03:28:41 +0000,0.0,1.0,101.0,23.0,124.0,5.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,49.0,1.0,1.0
HDDS,16792308.0,917,0,0.0,0.0,0.0,0,3,0,0,0,0.0,1,3,0,1,267,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552505889,17968.81815972222,0.0034837962957681,Thu 14 Mar 2019 03:38:09 +0000,Wed 12 Dec 2018 03:27:47 +0000,0.0,1.0,67.0,6.0,73.0,2.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,34.0,1.0,1.0
HDDS,16792422.0,699,0,0.0,0.0,0.0,0,3,0,0,0,0.0,7,3,1,1,186,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552519720,17968.97824074074,0.0566087962979509,Thu 14 Mar 2019 07:28:40 +0000,Fri 19 Oct 2018 04:59:12 +0000,1.0,1.0,1532.0,0.0,1532.0,13.0,745.0,0.0,745.0,19.0,1.0,991.0,0.0,991.0,3.0,1.0
HDDS,16792525.0,1257,0,0.0,0.0,0.0,0,1,0,0,0,0.0,1,1,0,1,230,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552530192,17969.099444444444,0.0127546296316722,Thu 14 Mar 2019 10:23:12 +0000,Wed 13 Mar 2019 10:06:42 +0000,0.0,1.0,5.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HDDS,16792552.0,1257,0,0.0,0.0,0.0,0,1,0,0,0,0.0,1,1,0,1,170,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552532372,17969.124675925927,0.0252314814824785,Thu 14 Mar 2019 10:59:32 +0000,Wed 13 Mar 2019 10:06:42 +0000,0.0,1.0,16.0,12.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HDDS,16792669.0,1088,0,0.0,0.0,0.0,0,1,0,0,0,0.0,1,3,0,1,195,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552542829,17969.24570601852,0.0365277777782466,Thu 14 Mar 2019 13:53:49 +0000,Tue 12 Feb 2019 05:32:12 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HDDS,16792690.0,1088,0,0.0,0.0,0.0,0,1,0,0,0,0.0,1,3,0,1,273,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552543693,17969.255706018517,0.0013541666630771,Thu 14 Mar 2019 14:08:13 +0000,Tue 12 Feb 2019 05:32:12 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDDS,16792934.0,1098,0,0.0,0.0,0.0,0,7,0,0,0,0.0,4,1,0,1,241,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552558077,17969.4221875,0.0464467592573782,Thu 14 Mar 2019 18:07:57 +0000,Wed 13 Feb 2019 21:05:25 +0000,1.0,1.0,165.0,83.0,248.0,10.0,13.0,3.0,16.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0
HDDS,16793106.0,1088,0,0.0,0.0,0.0,0,1,0,0,0,0.0,1,3,0,1,243,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552572370,17969.58761574074,0.0011111111125501,Thu 14 Mar 2019 22:06:10 +0000,Tue 12 Feb 2019 05:32:12 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HDDS,16793158.0,1233,0,0.0,0.0,0.0,0,3,0,0,0,0.0,7,3,0,1,201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552576690,17969.63761574074,0.0088773148127074,Thu 14 Mar 2019 23:18:10 +0000,Thu 7 Mar 2019 05:36:49 +0000,1.0,1.0,550.0,117.0,667.0,19.0,83.0,1.0,84.0,2.0,1.0,348.0,0.0,348.0,4.0,1.0
HDDS,16793172.0,1233,0,0.0,0.0,0.0,0,3,0,0,0,0.0,7,3,0,1,151,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552577967,17969.65239583333,0.0147800925915362,Thu 14 Mar 2019 23:39:27 +0000,Thu 7 Mar 2019 05:36:49 +0000,1.0,1.0,532.0,108.0,640.0,18.0,83.0,1.0,84.0,2.0,1.0,348.0,0.0,348.0,4.0,1.0
HDDS,16793376.0,1088,0,0.0,0.0,0.0,0,1,0,0,0,0.0,1,3,1,1,203,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552604008,17969.953796296297,0.021273148147884,Fri 15 Mar 2019 06:53:28 +0000,Tue 12 Feb 2019 05:32:12 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HDDS,16793382.0,1098,1,0.0,0.0,0.0,0,7,0,0,0,0.0,4,1,0,1,228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552604691,17969.96170138889,0.0079050925924093,Fri 15 Mar 2019 07:04:51 +0000,Wed 13 Feb 2019 21:05:25 +0000,1.0,1.0,165.0,83.0,248.0,10.0,13.0,3.0,16.0,1.0,1.0,10.0,3.0,13.0,2.0,1.0
HDDS,16793594.0,1088,0,0.0,0.0,0.0,0,1,0,0,0,0.0,1,3,1,1,248,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552625168,17970.198703703703,0.0453472222216078,Fri 15 Mar 2019 12:46:08 +0000,Tue 12 Feb 2019 05:32:12 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HDDS,16793721.0,372,0,0.0,0.0,0.0,0,8,0,0,0,0.0,4,3,0,1,440,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552635434,17970.317523148147,0.0068518518528435,Fri 15 Mar 2019 15:37:14 +0000,Thu 23 Aug 2018 22:06:35 +0000,1.0,1.0,143.0,80.0,223.0,11.0,8.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
HDDS,16793907.0,1250,0,0.0,0.0,0.0,0,1,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552651513,17970.503622685184,0.0682638888902147,Fri 15 Mar 2019 20:05:13 +0000,Mon 11 Mar 2019 22:23:03 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
