pr_number,pr_url,build_id,build_name,build_url,commit_sha,build_started_at,build_completed_at,pr_created_at,pr_author,has_unrelated_discussion,num_associated_comments,num_parallel_issues,num_prior_comments,ci_latency_days,has_code_patch,is_shared_same_emsg,num_similar_failures,has_config_files,config_files_count,config_lines_added,config_lines_deleted,config_lines_modified,has_source_code,source_code_files_count,source_code_lines_added,source_code_lines_deleted,source_code_lines_modified
37763,https://github.com/keycloak/keycloak/pull/37763,38084751427,Status Check - CodeQL,https://github.com/keycloak/keycloak/actions/runs/13626278199/job/38084751427,ed3eff86da841e60753e6d7eb1f716f307cdbe4d,2025-03-03T08:34:53Z,2025-03-03T08:35:00Z,2025-03-03T08:15:50Z,stianst,False,0,15,0,0.013229166666666667,False,False,0,False,0,0,0,0,True,1,0,229,229
37763,https://github.com/keycloak/keycloak/pull/37763,38084247127,Build distribution,https://github.com/keycloak/keycloak/actions/runs/13626278173/job/38084247127,ed3eff86da841e60753e6d7eb1f716f307cdbe4d,2025-03-03T08:19:08Z,2025-03-03T08:22:25Z,2025-03-03T08:15:50Z,stianst,False,0,15,0,0.0022916666666666667,False,False,0,False,0,0,0,0,True,1,0,229,229
37763,https://github.com/keycloak/keycloak/pull/37763,38084411958,Status Check - Keycloak Operator CI,https://github.com/keycloak/keycloak/actions/runs/13626278173/job/38084411958,ed3eff86da841e60753e6d7eb1f716f307cdbe4d,2025-03-03T08:22:34Z,2025-03-03T08:22:40Z,2025-03-03T08:15:50Z,stianst,False,0,15,0,0.004675925925925926,False,False,0,False,0,0,0,0,True,1,0,229,229
37763,https://github.com/keycloak/keycloak/pull/37763,38084249087,Build,https://github.com/keycloak/keycloak/actions/runs/13626278170/job/38084249087,ed3eff86da841e60753e6d7eb1f716f307cdbe4d,2025-03-03T08:19:11Z,2025-03-03T08:22:30Z,2025-03-03T08:15:50Z,stianst,False,0,15,0,0.0023263888888888887,False,False,0,False,0,0,0,0,True,1,0,229,229
37763,https://github.com/keycloak/keycloak/pull/37763,38084421967,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/13626278170/job/38084421967,ed3eff86da841e60753e6d7eb1f716f307cdbe4d,2025-03-03T08:22:39Z,2025-03-03T08:22:46Z,2025-03-03T08:15:50Z,stianst,False,0,15,0,0.004733796296296297,False,False,0,False,0,0,0,0,True,1,0,229,229
37579,https://github.com/keycloak/keycloak/pull/37579,37650496821,Store IT (postgres),https://github.com/keycloak/keycloak/actions/runs/13473775767/job/37650496821,e2f97f8c47ca76cad9691f952694a167fb17843d,2025-02-22T14:31:30Z,2025-02-22T15:00:33Z,2025-02-22T14:26:29Z,Todor13,True,3,2,0,0.0034837962962962965,True,False,0,False,0,0,0,0,True,3,132,98,230
37579,https://github.com/keycloak/keycloak/pull/37579,37650497251,Store IT (mysql),https://github.com/keycloak/keycloak/actions/runs/13473775767/job/37650497251,e2f97f8c47ca76cad9691f952694a167fb17843d,2025-02-22T14:31:32Z,2025-02-22T15:07:44Z,2025-02-22T14:26:29Z,Todor13,True,3,2,0,0.0035069444444444445,True,False,0,False,0,0,0,0,True,3,132,98,230
37579,https://github.com/keycloak/keycloak/pull/37579,37650497352,Store IT (oracle),https://github.com/keycloak/keycloak/actions/runs/13473775767/job/37650497352,e2f97f8c47ca76cad9691f952694a167fb17843d,2025-02-22T14:31:31Z,2025-02-22T15:04:50Z,2025-02-22T14:26:29Z,Todor13,True,3,2,0,0.0034953703703703705,True,False,0,False,0,0,0,0,True,3,132,98,230
37579,https://github.com/keycloak/keycloak/pull/37579,37650497459,Store IT (mssql),https://github.com/keycloak/keycloak/actions/runs/13473775767/job/37650497459,e2f97f8c47ca76cad9691f952694a167fb17843d,2025-02-22T14:31:30Z,2025-02-22T15:03:32Z,2025-02-22T14:26:29Z,Todor13,True,3,2,0,0.0034837962962962965,True,False,0,False,0,0,0,0,True,3,132,98,230
37579,https://github.com/keycloak/keycloak/pull/37579,37650497755,Store IT (mariadb),https://github.com/keycloak/keycloak/actions/runs/13473775767/job/37650497755,e2f97f8c47ca76cad9691f952694a167fb17843d,2025-02-22T14:31:30Z,2025-02-22T15:01:39Z,2025-02-22T14:26:29Z,Todor13,True,3,2,0,0.0034837962962962965,True,False,0,False,0,0,0,0,True,3,132,98,230
37579,https://github.com/keycloak/keycloak/pull/37579,37651036831,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/13473775767/job/37651036831,e2f97f8c47ca76cad9691f952694a167fb17843d,2025-02-22T15:07:52Z,2025-02-22T15:07:58Z,2025-02-22T14:26:29Z,Todor13,True,3,2,0,0.028738425925925924,True,False,0,False,0,0,0,0,True,3,132,98,230
37460,https://github.com/keycloak/keycloak/pull/37460,37455771548,Quarkus UT (ubuntu-latest),https://github.com/keycloak/keycloak/actions/runs/13409276539/job/37455771548,c0dd2c1bb6a7843af73e14c27c45a3b752709273,2025-02-19T09:29:47Z,2025-02-19T09:31:04Z,2025-02-18T16:37:51Z,mabartos,False,2,17,0,0.7027314814814815,False,False,0,True,1,2,2,4,True,4,52,36,88
37460,https://github.com/keycloak/keycloak/pull/37460,37455774661,"Quarkus IT (ubuntu-latest, zip-fast, true)",https://github.com/keycloak/keycloak/actions/runs/13409276539/job/37455774661,c0dd2c1bb6a7843af73e14c27c45a3b752709273,2025-02-19T09:29:47Z,2025-02-19T09:56:02Z,2025-02-18T16:37:51Z,mabartos,False,2,17,0,0.7027314814814815,False,False,0,True,1,2,2,4,True,4,52,36,88
37460,https://github.com/keycloak/keycloak/pull/37460,37458147733,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/13409276539/job/37458147733,c0dd2c1bb6a7843af73e14c27c45a3b752709273,2025-02-19T10:25:55Z,2025-02-19T10:26:02Z,2025-02-18T16:37:51Z,mabartos,False,2,17,0,0.741712962962963,False,False,0,True,1,2,2,4,True,4,52,36,88
37412,https://github.com/keycloak/keycloak/pull/37412,37353907324,External links check,https://github.com/keycloak/keycloak/actions/runs/13375546563/job/37353907324,f4486b68371d6da80ff9a090772f0a0cf76e0e06,2025-02-17T17:16:30Z,2025-02-17T17:17:56Z,2025-02-17T17:15:54Z,mhajas,False,0,13,0,0.0004166666666666667,False,False,0,False,0,0,0,0,False,0,0,0,0
37438,https://github.com/keycloak/keycloak/pull/37438,37393879393,External links check,https://github.com/keycloak/keycloak/actions/runs/13389308609/job/37393879393,05f4f5a8608999e22712f7868ee46ae55f420ef9,2025-02-18T11:31:29Z,2025-02-18T11:32:34Z,2025-02-18T11:15:17Z,jonkoops,False,0,28,0,0.01125,False,False,0,False,0,0,0,0,False,0,0,0,0
36491,https://github.com/keycloak/keycloak/pull/36491,36638561246,Test Framework,https://github.com/keycloak/keycloak/actions/runs/13131784596/job/36638561246,ea8d9c915d816862f141115fbb6af5c0a42d8695,2025-02-04T09:03:44Z,2025-02-04T09:07:26Z,2025-01-15T13:18:18Z,lhanusov,False,1,29,3,19.82321759259259,True,False,0,False,0,0,0,0,True,3,49,18,67
36491,https://github.com/keycloak/keycloak/pull/36491,36640721126,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/13131784596/job/36640721126,ea8d9c915d816862f141115fbb6af5c0a42d8695,2025-02-04T10:04:42Z,2025-02-04T10:04:50Z,2025-01-15T13:18:18Z,lhanusov,False,1,29,3,19.865555555555556,True,False,0,False,0,0,0,0,True,3,49,18,67
36828,https://github.com/keycloak/keycloak/pull/36828,36729993819,Forms IT (chrome),https://github.com/keycloak/keycloak/actions/runs/13161090373/job/36729993819,ad98234cc9352daffe9c8d0678e5e442a4ec1b63,2025-02-05T15:46:15Z,2025-02-05T15:54:31Z,2025-01-27T09:28:58Z,vaceksimon,False,2,13,5,9.262002314814815,True,False,0,False,0,0,0,0,True,1,15,4,19
36828,https://github.com/keycloak/keycloak/pull/36828,36732574452,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/13161090373/job/36732574452,ad98234cc9352daffe9c8d0678e5e442a4ec1b63,2025-02-05T16:24:57Z,2025-02-05T16:25:05Z,2025-01-27T09:28:58Z,vaceksimon,False,2,13,5,9.288877314814815,True,False,0,False,0,0,0,0,True,1,15,4,19
36366,https://github.com/keycloak/keycloak/pull/36366,35955076113,External links check,https://github.com/keycloak/keycloak/actions/runs/12895036056/job/35955076113,c6be92cd2a16cd3b551ad191e3d29c42f86cc467,2025-01-21T20:12:54Z,2025-01-21T20:16:15Z,2025-01-12T20:10:50Z,ahus1,True,2,10,0,9.001435185185185,False,False,0,True,1,3,0,3,True,5,130,15,145
37099,https://github.com/keycloak/keycloak/pull/37099,36778109945,label,https://github.com/keycloak/keycloak/actions/runs/13176864606/job/36778109945,c04e199dee0d14f0125ee201d0482b6341a08843,2025-02-06T10:34:15Z,2025-02-06T10:34:23Z,2025-02-06T00:42:44Z,dependabot[bot],False,0,12,0,0.41077546296296297,False,False,0,True,4,151,151,302,False,0,0,0,0
37100,https://github.com/keycloak/keycloak/pull/37100,36778100498,label,https://github.com/keycloak/keycloak/actions/runs/13176861026/job/36778100498,db39e40cdfb6b9883ccc65a383bc83d7683dc512,2025-02-06T10:34:01Z,2025-02-06T10:34:15Z,2025-02-06T00:43:14Z,dependabot[bot],False,0,12,0,0.4102662037037037,False,False,0,True,2,24,24,48,False,0,0,0,0
36951,https://github.com/keycloak/keycloak/pull/36951,36776246462,label,https://github.com/keycloak/keycloak/actions/runs/13176276176/job/36776246462,48801b19dcacec9e0937915bad5a05a1b429643c,2025-02-06T10:02:13Z,2025-02-06T10:02:36Z,2025-01-30T16:21:37Z,graziang,False,0,12,1,6.736527777777778,False,False,0,False,0,0,0,0,True,2,27,63,90
37078,https://github.com/keycloak/keycloak/pull/37078,36724237389,Base IT (4),https://github.com/keycloak/keycloak/actions/runs/13159047147/job/36724237389,03f2ff14ddd2a3811eb72dffe908237c895f4a06,2025-02-05T14:31:08Z,2025-02-05T14:56:35Z,2025-02-05T13:53:37Z,mabartos,False,1,13,2,0.02605324074074074,False,False,0,False,0,0,0,0,True,1,0,13,13
37078,https://github.com/keycloak/keycloak/pull/37078,36727456398,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/13159047147/job/36727456398,03f2ff14ddd2a3811eb72dffe908237c895f4a06,2025-02-05T15:11:14Z,2025-02-05T15:11:19Z,2025-02-05T13:53:37Z,mabartos,False,1,13,2,0.05390046296296296,False,False,0,False,0,0,0,0,True,1,0,13,13
37078,https://github.com/keycloak/keycloak/pull/37078,36723877434,UI Shared,https://github.com/keycloak/keycloak/actions/runs/13159047137/job/36723877434,03f2ff14ddd2a3811eb72dffe908237c895f4a06,2025-02-05T14:16:17Z,2025-02-05T14:16:28Z,2025-02-05T13:53:37Z,mabartos,False,1,13,2,0.01574074074074074,False,False,0,False,0,0,0,0,True,1,0,13,13
37078,https://github.com/keycloak/keycloak/pull/37078,36723878349,Account UI,https://github.com/keycloak/keycloak/actions/runs/13159047137/job/36723878349,03f2ff14ddd2a3811eb72dffe908237c895f4a06,2025-02-05T14:16:19Z,2025-02-05T14:16:31Z,2025-02-05T13:53:37Z,mabartos,False,1,13,2,0.01576388888888889,False,False,0,False,0,0,0,0,True,1,0,13,13
37078,https://github.com/keycloak/keycloak/pull/37078,36723878760,Admin Client,https://github.com/keycloak/keycloak/actions/runs/13159047137/job/36723878760,03f2ff14ddd2a3811eb72dffe908237c895f4a06,2025-02-05T14:16:18Z,2025-02-05T14:16:29Z,2025-02-05T13:53:37Z,mabartos,False,1,13,2,0.015752314814814816,False,False,0,False,0,0,0,0,True,1,0,13,13
37078,https://github.com/keycloak/keycloak/pull/37078,36723879233,Admin UI,https://github.com/keycloak/keycloak/actions/runs/13159047137/job/36723879233,03f2ff14ddd2a3811eb72dffe908237c895f4a06,2025-02-05T14:16:24Z,2025-02-05T14:16:36Z,2025-02-05T13:53:37Z,mabartos,False,1,13,2,0.015821759259259258,False,False,0,False,0,0,0,0,True,1,0,13,13
37078,https://github.com/keycloak/keycloak/pull/37078,36724211988,Account UI E2E,https://github.com/keycloak/keycloak/actions/runs/13159047137/job/36724211988,03f2ff14ddd2a3811eb72dffe908237c895f4a06,2025-02-05T14:30:09Z,2025-02-05T14:30:28Z,2025-02-05T13:53:37Z,mabartos,False,1,13,2,0.02537037037037037,False,False,0,False,0,0,0,0,True,1,0,13,13
37078,https://github.com/keycloak/keycloak/pull/37078,36724212437,"Admin UI E2E (1, chrome)",https://github.com/keycloak/keycloak/actions/runs/13159047137/job/36724212437,03f2ff14ddd2a3811eb72dffe908237c895f4a06,2025-02-05T14:30:21Z,2025-02-05T14:30:48Z,2025-02-05T13:53:37Z,mabartos,False,1,13,2,0.02550925925925926,False,False,0,False,0,0,0,0,True,1,0,13,13
37078,https://github.com/keycloak/keycloak/pull/37078,36724212834,"Admin UI E2E (2, chrome)",https://github.com/keycloak/keycloak/actions/runs/13159047137/job/36724212834,03f2ff14ddd2a3811eb72dffe908237c895f4a06,2025-02-05T14:30:16Z,2025-02-05T14:30:38Z,2025-02-05T13:53:37Z,mabartos,False,1,13,2,0.025451388888888888,False,False,0,False,0,0,0,0,True,1,0,13,13
37078,https://github.com/keycloak/keycloak/pull/37078,36724213321,"Admin UI E2E (3, chrome)",https://github.com/keycloak/keycloak/actions/runs/13159047137/job/36724213321,03f2ff14ddd2a3811eb72dffe908237c895f4a06,2025-02-05T14:30:24Z,2025-02-05T14:30:59Z,2025-02-05T13:53:37Z,mabartos,False,1,13,2,0.02554398148148148,False,False,0,False,0,0,0,0,True,1,0,13,13
37078,https://github.com/keycloak/keycloak/pull/37078,36724213720,"Admin UI E2E (4, chrome)",https://github.com/keycloak/keycloak/actions/runs/13159047137/job/36724213720,03f2ff14ddd2a3811eb72dffe908237c895f4a06,2025-02-05T14:30:31Z,2025-02-05T14:30:52Z,2025-02-05T13:53:37Z,mabartos,False,1,13,2,0.025625,False,False,0,False,0,0,0,0,True,1,0,13,13
37078,https://github.com/keycloak/keycloak/pull/37078,36724214066,"Admin UI E2E (5, chrome)",https://github.com/keycloak/keycloak/actions/runs/13159047137/job/36724214066,03f2ff14ddd2a3811eb72dffe908237c895f4a06,2025-02-05T14:30:31Z,2025-02-05T14:30:55Z,2025-02-05T13:53:37Z,mabartos,False,1,13,2,0.025625,False,False,0,False,0,0,0,0,True,1,0,13,13
37078,https://github.com/keycloak/keycloak/pull/37078,36724874753,Status Check - Keycloak JavaScript CI,https://github.com/keycloak/keycloak/actions/runs/13159047137/job/36724874753,03f2ff14ddd2a3811eb72dffe908237c895f4a06,2025-02-05T14:40:42Z,2025-02-05T14:40:50Z,2025-02-05T13:53:37Z,mabartos,False,1,13,2,0.03269675925925926,False,False,0,False,0,0,0,0,True,1,0,13,13
37076,https://github.com/keycloak/keycloak/pull/37076,36722391886,Base IT (4),https://github.com/keycloak/keycloak/actions/runs/13158783413/job/36722391886,3030f13b1dbd724718044790cf62f6782353c7f9,2025-02-05T14:05:32Z,2025-02-05T14:31:20Z,2025-02-05T13:45:15Z,mabartos,False,1,13,0,0.014085648148148147,False,False,0,False,0,0,0,0,True,1,0,13,13
37076,https://github.com/keycloak/keycloak/pull/37076,36725928659,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/13158783413/job/36725928659,3030f13b1dbd724718044790cf62f6782353c7f9,2025-02-05T15:08:06Z,2025-02-05T15:08:12Z,2025-02-05T13:45:15Z,mabartos,False,1,13,0,0.05753472222222222,False,False,0,False,0,0,0,0,True,1,0,13,13
37004,https://github.com/keycloak/keycloak/pull/37004,36579096813,"Admin UI E2E (3, chrome)",https://github.com/keycloak/keycloak/actions/runs/13112276141/job/36579096813,ee460534ce331f5337604fec5e13b079ce3ad8d4,2025-02-03T11:26:20Z,2025-02-03T11:39:12Z,2025-02-03T10:36:32Z,jonkoops,False,0,15,0,0.034583333333333334,False,False,0,True,3,6,3,9,False,0,0,0,0
37004,https://github.com/keycloak/keycloak/pull/37004,36579744807,Status Check - Keycloak JavaScript CI,https://github.com/keycloak/keycloak/actions/runs/13112276141/job/36579744807,ee460534ce331f5337604fec5e13b079ce3ad8d4,2025-02-03T11:39:20Z,2025-02-03T11:39:26Z,2025-02-03T10:36:32Z,jonkoops,False,0,15,0,0.043611111111111114,False,False,0,True,3,6,3,9,False,0,0,0,0
37026,https://github.com/keycloak/keycloak/pull/37026,36621475358,Admin Client,https://github.com/keycloak/keycloak/actions/runs/13125617931/job/36621475358,78b826350632d25442676931ce28b8d04ed7ab9f,2025-02-04T00:31:47Z,2025-02-04T00:31:59Z,2025-02-04T00:24:09Z,dependabot[bot],False,2,29,0,0.005300925925925926,False,False,0,True,2,109,109,218,False,0,0,0,0
37026,https://github.com/keycloak/keycloak/pull/37026,36621475961,Account UI,https://github.com/keycloak/keycloak/actions/runs/13125617931/job/36621475961,78b826350632d25442676931ce28b8d04ed7ab9f,2025-02-04T00:31:55Z,2025-02-04T00:32:12Z,2025-02-04T00:24:09Z,dependabot[bot],False,2,29,0,0.005393518518518519,False,False,0,True,2,109,109,218,False,0,0,0,0
37026,https://github.com/keycloak/keycloak/pull/37026,36621476198,Admin UI,https://github.com/keycloak/keycloak/actions/runs/13125617931/job/36621476198,78b826350632d25442676931ce28b8d04ed7ab9f,2025-02-04T00:31:54Z,2025-02-04T00:32:14Z,2025-02-04T00:24:09Z,dependabot[bot],False,2,29,0,0.005381944444444444,False,False,0,True,2,109,109,218,False,0,0,0,0
37026,https://github.com/keycloak/keycloak/pull/37026,36621476409,UI Shared,https://github.com/keycloak/keycloak/actions/runs/13125617931/job/36621476409,78b826350632d25442676931ce28b8d04ed7ab9f,2025-02-04T00:31:55Z,2025-02-04T00:32:08Z,2025-02-04T00:24:09Z,dependabot[bot],False,2,29,0,0.005393518518518519,False,False,0,True,2,109,109,218,False,0,0,0,0
37026,https://github.com/keycloak/keycloak/pull/37026,36621688389,Account UI E2E,https://github.com/keycloak/keycloak/actions/runs/13125617931/job/36621688389,78b826350632d25442676931ce28b8d04ed7ab9f,2025-02-04T00:45:16Z,2025-02-04T00:45:31Z,2025-02-04T00:24:09Z,dependabot[bot],False,2,29,0,0.014664351851851852,False,False,0,True,2,109,109,218,False,0,0,0,0
37026,https://github.com/keycloak/keycloak/pull/37026,36621688636,"Admin UI E2E (1, chrome)",https://github.com/keycloak/keycloak/actions/runs/13125617931/job/36621688636,78b826350632d25442676931ce28b8d04ed7ab9f,2025-02-04T00:45:22Z,2025-02-04T00:45:54Z,2025-02-04T00:24:09Z,dependabot[bot],False,2,29,0,0.014733796296296297,False,False,0,True,2,109,109,218,False,0,0,0,0
37026,https://github.com/keycloak/keycloak/pull/37026,36621688888,"Admin UI E2E (2, chrome)",https://github.com/keycloak/keycloak/actions/runs/13125617931/job/36621688888,78b826350632d25442676931ce28b8d04ed7ab9f,2025-02-04T00:45:25Z,2025-02-04T00:45:47Z,2025-02-04T00:24:09Z,dependabot[bot],False,2,29,0,0.01476851851851852,False,False,0,True,2,109,109,218,False,0,0,0,0
37026,https://github.com/keycloak/keycloak/pull/37026,36621689071,"Admin UI E2E (3, chrome)",https://github.com/keycloak/keycloak/actions/runs/13125617931/job/36621689071,78b826350632d25442676931ce28b8d04ed7ab9f,2025-02-04T00:45:32Z,2025-02-04T00:45:55Z,2025-02-04T00:24:09Z,dependabot[bot],False,2,29,0,0.014849537037037038,False,False,0,True,2,109,109,218,False,0,0,0,0
37026,https://github.com/keycloak/keycloak/pull/37026,36621689250,"Admin UI E2E (4, chrome)",https://github.com/keycloak/keycloak/actions/runs/13125617931/job/36621689250,78b826350632d25442676931ce28b8d04ed7ab9f,2025-02-04T00:45:37Z,2025-02-04T00:45:56Z,2025-02-04T00:24:09Z,dependabot[bot],False,2,29,0,0.014907407407407407,False,False,0,True,2,109,109,218,False,0,0,0,0
37026,https://github.com/keycloak/keycloak/pull/37026,36621689434,"Admin UI E2E (5, chrome)",https://github.com/keycloak/keycloak/actions/runs/13125617931/job/36621689434,78b826350632d25442676931ce28b8d04ed7ab9f,2025-02-04T00:45:37Z,2025-02-04T00:45:59Z,2025-02-04T00:24:09Z,dependabot[bot],False,2,29,0,0.014907407407407407,False,False,0,True,2,109,109,218,False,0,0,0,0
37026,https://github.com/keycloak/keycloak/pull/37026,36622056004,Status Check - Keycloak JavaScript CI,https://github.com/keycloak/keycloak/actions/runs/13125617931/job/36622056004,78b826350632d25442676931ce28b8d04ed7ab9f,2025-02-04T00:46:05Z,2025-02-04T00:46:11Z,2025-02-04T00:24:09Z,dependabot[bot],False,2,29,0,0.015231481481481481,False,False,0,True,2,109,109,218,False,0,0,0,0
36991,https://github.com/keycloak/keycloak/pull/36991,36575960134,Admin Client,https://github.com/keycloak/keycloak/actions/runs/13103805939/job/36575960134,6c77f37e868ebe70effebb04895be34056deef96,2025-02-03T10:43:01Z,2025-02-03T10:43:23Z,2025-02-03T00:13:13Z,dependabot[bot],False,1,15,0,0.4373611111111111,False,False,0,True,2,109,109,218,False,0,0,0,0
36991,https://github.com/keycloak/keycloak/pull/36991,36575960477,Account UI,https://github.com/keycloak/keycloak/actions/runs/13103805939/job/36575960477,6c77f37e868ebe70effebb04895be34056deef96,2025-02-03T10:42:14Z,2025-02-03T10:42:28Z,2025-02-03T00:13:13Z,dependabot[bot],False,1,15,0,0.43681712962962965,False,False,0,True,2,109,109,218,False,0,0,0,0
36991,https://github.com/keycloak/keycloak/pull/36991,36575960911,UI Shared,https://github.com/keycloak/keycloak/actions/runs/13103805939/job/36575960911,6c77f37e868ebe70effebb04895be34056deef96,2025-02-03T10:42:16Z,2025-02-03T10:42:37Z,2025-02-03T00:13:13Z,dependabot[bot],False,1,15,0,0.4368402777777778,False,False,0,True,2,109,109,218,False,0,0,0,0
36991,https://github.com/keycloak/keycloak/pull/36991,36575961250,Admin UI,https://github.com/keycloak/keycloak/actions/runs/13103805939/job/36575961250,6c77f37e868ebe70effebb04895be34056deef96,2025-02-03T10:42:15Z,2025-02-03T10:42:31Z,2025-02-03T00:13:13Z,dependabot[bot],False,1,15,0,0.4368287037037037,False,False,0,True,2,109,109,218,False,0,0,0,0
36991,https://github.com/keycloak/keycloak/pull/36991,36575962094,Account UI E2E,https://github.com/keycloak/keycloak/actions/runs/13103805939/job/36575962094,6c77f37e868ebe70effebb04895be34056deef96,2025-02-03T10:42:23Z,2025-02-03T10:42:40Z,2025-02-03T00:13:13Z,dependabot[bot],False,1,15,0,0.4369212962962963,False,False,0,True,2,109,109,218,False,0,0,0,0
36991,https://github.com/keycloak/keycloak/pull/36991,36575962447,"Admin UI E2E (1, chrome)",https://github.com/keycloak/keycloak/actions/runs/13103805939/job/36575962447,6c77f37e868ebe70effebb04895be34056deef96,2025-02-03T10:42:23Z,2025-02-03T10:42:50Z,2025-02-03T00:13:13Z,dependabot[bot],False,1,15,0,0.4369212962962963,False,False,0,True,2,109,109,218,False,0,0,0,0
36991,https://github.com/keycloak/keycloak/pull/36991,36575962837,"Admin UI E2E (2, chrome)",https://github.com/keycloak/keycloak/actions/runs/13103805939/job/36575962837,6c77f37e868ebe70effebb04895be34056deef96,2025-02-03T10:42:34Z,2025-02-03T10:42:59Z,2025-02-03T00:13:13Z,dependabot[bot],False,1,15,0,0.4370486111111111,False,False,0,True,2,109,109,218,False,0,0,0,0
36991,https://github.com/keycloak/keycloak/pull/36991,36575963191,"Admin UI E2E (3, chrome)",https://github.com/keycloak/keycloak/actions/runs/13103805939/job/36575963191,6c77f37e868ebe70effebb04895be34056deef96,2025-02-03T10:42:37Z,2025-02-03T10:42:59Z,2025-02-03T00:13:13Z,dependabot[bot],False,1,15,0,0.4370833333333333,False,False,0,True,2,109,109,218,False,0,0,0,0
36991,https://github.com/keycloak/keycloak/pull/36991,36575963574,"Admin UI E2E (4, chrome)",https://github.com/keycloak/keycloak/actions/runs/13103805939/job/36575963574,6c77f37e868ebe70effebb04895be34056deef96,2025-02-03T10:42:39Z,2025-02-03T10:43:06Z,2025-02-03T00:13:13Z,dependabot[bot],False,1,15,0,0.43710648148148146,False,False,0,True,2,109,109,218,False,0,0,0,0
36991,https://github.com/keycloak/keycloak/pull/36991,36575963947,"Admin UI E2E (5, chrome)",https://github.com/keycloak/keycloak/actions/runs/13103805939/job/36575963947,6c77f37e868ebe70effebb04895be34056deef96,2025-02-03T10:42:48Z,2025-02-03T10:43:23Z,2025-02-03T00:13:13Z,dependabot[bot],False,1,15,0,0.43721064814814814,False,False,0,True,2,109,109,218,False,0,0,0,0
36991,https://github.com/keycloak/keycloak/pull/36991,36576837349,Status Check - Keycloak JavaScript CI,https://github.com/keycloak/keycloak/actions/runs/13103805939/job/36576837349,6c77f37e868ebe70effebb04895be34056deef96,2025-02-03T10:56:52Z,2025-02-03T10:56:57Z,2025-02-03T00:13:13Z,dependabot[bot],False,1,15,0,0.44697916666666665,False,False,0,True,2,109,109,218,False,0,0,0,0
36992,https://github.com/keycloak/keycloak/pull/36992,36555435861,Admin Client,https://github.com/keycloak/keycloak/actions/runs/13103808949/job/36555435861,551ec917cf9d51b808a2fb76e0fb0af2fbce1d02,2025-02-03T00:13:57Z,2025-02-03T00:14:12Z,2025-02-03T00:13:32Z,dependabot[bot],False,1,15,0,0.00028935185185185184,False,False,0,True,3,64,64,128,False,0,0,0,0
36992,https://github.com/keycloak/keycloak/pull/36992,36555436122,Account UI,https://github.com/keycloak/keycloak/actions/runs/13103808949/job/36555436122,551ec917cf9d51b808a2fb76e0fb0af2fbce1d02,2025-02-03T00:13:58Z,2025-02-03T00:14:15Z,2025-02-03T00:13:32Z,dependabot[bot],False,1,15,0,0.00030092592592592595,False,False,0,True,3,64,64,128,False,0,0,0,0
36992,https://github.com/keycloak/keycloak/pull/36992,36555436268,UI Shared,https://github.com/keycloak/keycloak/actions/runs/13103808949/job/36555436268,551ec917cf9d51b808a2fb76e0fb0af2fbce1d02,2025-02-03T00:13:59Z,2025-02-03T00:14:21Z,2025-02-03T00:13:32Z,dependabot[bot],False,1,15,0,0.0003125,False,False,0,True,3,64,64,128,False,0,0,0,0
36992,https://github.com/keycloak/keycloak/pull/36992,36555436515,Admin UI,https://github.com/keycloak/keycloak/actions/runs/13103808949/job/36555436515,551ec917cf9d51b808a2fb76e0fb0af2fbce1d02,2025-02-03T00:14:00Z,2025-02-03T00:14:21Z,2025-02-03T00:13:32Z,dependabot[bot],False,1,15,0,0.00032407407407407406,False,False,0,True,3,64,64,128,False,0,0,0,0
36992,https://github.com/keycloak/keycloak/pull/36992,36555531259,Account UI E2E,https://github.com/keycloak/keycloak/actions/runs/13103808949/job/36555531259,551ec917cf9d51b808a2fb76e0fb0af2fbce1d02,2025-02-03T00:17:48Z,2025-02-03T00:18:03Z,2025-02-03T00:13:32Z,dependabot[bot],False,1,15,0,0.002962962962962963,False,False,0,True,3,64,64,128,False,0,0,0,0
36992,https://github.com/keycloak/keycloak/pull/36992,36555531469,"Admin UI E2E (1, chrome)",https://github.com/keycloak/keycloak/actions/runs/13103808949/job/36555531469,551ec917cf9d51b808a2fb76e0fb0af2fbce1d02,2025-02-03T00:17:48Z,2025-02-03T00:18:11Z,2025-02-03T00:13:32Z,dependabot[bot],False,1,15,0,0.002962962962962963,False,False,0,True,3,64,64,128,False,0,0,0,0
36992,https://github.com/keycloak/keycloak/pull/36992,36555531613,"Admin UI E2E (2, chrome)",https://github.com/keycloak/keycloak/actions/runs/13103808949/job/36555531613,551ec917cf9d51b808a2fb76e0fb0af2fbce1d02,2025-02-03T00:17:50Z,2025-02-03T00:18:21Z,2025-02-03T00:13:32Z,dependabot[bot],False,1,15,0,0.0029861111111111113,False,False,0,True,3,64,64,128,False,0,0,0,0
