pr_number,pr_url,build_id,build_name,build_url,commit_sha,build_started_at,build_completed_at,pr_created_at,pr_author,has_unrelated_discussion,num_associated_comments,num_parallel_issues,num_prior_comments,ci_latency_days,has_code_patch,is_shared_same_emsg,num_similar_failures,has_config_files,config_files_count,config_lines_added,config_lines_deleted,config_lines_modified,has_source_code,source_code_files_count,source_code_lines_added,source_code_lines_deleted,source_code_lines_modified,label,label_reason
44874,https://github.com/keycloak/keycloak/pull/44874,58090862874,Status Check - Keycloak JavaScript CI,https://github.com/keycloak/keycloak/actions/runs/20235335432/job/58090862874,dc78fbe8cf9c35301214eeeaee83cff245ce6faf,2025-12-15T14:37:04Z,2025-12-15T14:37:11Z,2025-12-12T10:36:27Z,forkimenjeckayang,False,0,10,0,3.1670949074074075,False,False,0,False,0,0,0,0,True,2,60,55,115,N,No clear unrelated indicator
43881,https://github.com/keycloak/keycloak/pull/43881,54395110002,label,https://github.com/keycloak/keycloak/actions/runs/19046258561/job/54395110002,de43eeb0bc0916bf97d97bd3253b2d05bd1b3eb0,2025-11-03T19:07:28Z,2025-11-03T19:07:41Z,2025-10-31T17:03:08Z,ahus1,False,0,12,0,3.0863425925925925,False,False,0,True,2,62,0,62,True,2,12,6,18,N,No clear unrelated indicator
45055,https://github.com/keycloak/keycloak/pull/45055,58661955630,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/20414669897/job/58661955630,a7da8a409eec27ba44a2412bf7c5530fb466bae0,2025-12-21T22:45:59Z,2025-12-21T22:46:07Z,2025-12-21T19:23:46Z,stephaneberle9,False,0,2,0,0.1404282407407407,False,False,0,False,0,0,0,0,True,3,62,4,66,N,No clear unrelated indicator
45012,https://github.com/keycloak/keycloak/pull/45012,58511473759,label,https://github.com/keycloak/keycloak/actions/runs/20362866256/job/58511473759,d31e5ddd9c080e8a5e97fa2dcdc6cc1765f6470b,2025-12-19T07:18:17Z,2025-12-19T07:18:22Z,2025-12-18T16:24:06Z,vaceksimon,False,0,14,0,0.6209606481481481,False,False,0,True,1,36,32,68,True,3,34,8,42,N,No clear unrelated indicator
43652,https://github.com/keycloak/keycloak/pull/43652,53381360615,Status Check - Keycloak Operator CI,https://github.com/keycloak/keycloak/actions/runs/18717670598/job/53381360615,dc6d59ab1130a38b026e11ed942cd3c2b2be90d5,2025-10-22T13:25:50Z,2025-10-22T13:25:58Z,2025-10-22T13:23:55Z,stianst,False,0,9,0,0.0013310185185185,False,False,0,True,1,1,1,2,True,9,264,103,367,N,No clear unrelated indicator
43184,https://github.com/keycloak/keycloak/pull/43184,52057603766,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/18282843512/job/52057603766,d26266554002063693a3ae7924e782a0eeee2fd9,2025-10-06T14:53:55Z,2025-10-06T14:54:04Z,2025-10-03T08:15:55Z,lhanusov,False,1,12,1,3.276388888888889,True,False,0,False,0,0,0,0,True,1,5,1,6,N,No clear unrelated indicator
44384,https://github.com/keycloak/keycloak/pull/44384,56195935478,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/19571365376/job/56195935478,03cd6b7cef66b03188010ef3198a62420421cfb8,2025-11-24T07:17:39Z,2025-11-24T07:17:45Z,2025-11-21T13:03:49Z,vaceksimon,False,0,9,0,2.7596064814814816,False,False,0,False,0,0,0,0,True,2,4,2,6,N,No clear unrelated indicator
44989,https://github.com/keycloak/keycloak/pull/44989,58415318234,"Java Distribution IT/UT (ubuntu-latest, temurin, 25)",https://github.com/keycloak/keycloak/actions/runs/20333676199/job/58415318234,6c6c54051977b81bb7ce4bc17b926e93ca58febf,2025-12-18T10:26:04Z,2025-12-18T10:32:04Z,2025-12-18T10:20:42Z,vaceksimon,False,0,22,0,0.0037268518518518,False,False,0,True,1,1,1,2,False,0,0,0,0,N,No clear unrelated indicator
44995,https://github.com/keycloak/keycloak/pull/44995,58440220641,Base IT (6),https://github.com/keycloak/keycloak/actions/runs/20340899282/job/58440220641,7de1272636d1038b1e3404f531f3fb92e534b0a3,2025-12-18T14:54:36Z,2025-12-18T15:00:26Z,2025-12-18T12:06:19Z,forkimenjeckayang,False,0,22,0,0.1168634259259259,False,False,0,False,0,0,0,0,True,5,9,5,14,N,No clear unrelated indicator
44763,https://github.com/keycloak/keycloak/pull/44763,57515888304,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/20054104842/job/57515888304,52a799d9155d377f2df572dc9ac5cad40eb78b30,2025-12-09T06:25:54Z,2025-12-09T06:26:02Z,2025-12-09T06:23:44Z,dima-bzz,False,2,10,0,0.0015046296296296,False,False,0,True,1,19,19,38,False,0,0,0,0,N,No clear unrelated indicator
43846,https://github.com/keycloak/keycloak/pull/43846,54493778394,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/19075014148/job/54493778394,4a3b8d31ba825eeb41dd487036776bd52a445606,2025-11-04T17:01:05Z,2025-11-04T17:01:12Z,2025-10-30T12:20:45Z,SebastEnn,False,0,11,0,5.194675925925926,False,False,0,False,0,0,0,0,True,2,138,0,138,N,No clear unrelated indicator
44989,https://github.com/keycloak/keycloak/pull/44989,58417286383,label,https://github.com/keycloak/keycloak/actions/runs/20334408704/job/58417286383,6c6c54051977b81bb7ce4bc17b926e93ca58febf,2025-12-18T10:48:28Z,2025-12-18T10:48:34Z,2025-12-18T10:20:42Z,vaceksimon,False,0,22,0,0.0192824074074074,False,False,0,True,1,1,1,2,False,0,0,0,0,N,No clear unrelated indicator
43046,https://github.com/keycloak/keycloak/pull/43046,51552081938,UI Shared,https://github.com/keycloak/keycloak/actions/runs/18116198363/job/51552081938,f37ce44c27cc205fd62991d1f4cba9281787293b,2025-09-30T01:55:01Z,2025-09-30T01:55:41Z,2025-09-30T01:54:42Z,dependabot[bot],False,1,27,0,0.0002199074074074,False,False,0,True,2,65,65,130,False,0,0,0,0,N,No clear unrelated indicator
44982,https://github.com/keycloak/keycloak/pull/44982,58387651625,UI Shared,https://github.com/keycloak/keycloak/actions/runs/20324805514/job/58387651625,29d28bb5650281b7a95cd829cbf957f685034ba8,2025-12-18T03:15:17Z,2025-12-18T03:16:00Z,2025-12-18T03:14:59Z,dependabot[bot],False,0,22,0,0.0002083333333333,False,False,0,True,9,1108,1446,2554,False,0,0,0,0,N,No clear unrelated indicator
44653,https://github.com/keycloak/keycloak/pull/44653,57095967898,Account UI,https://github.com/keycloak/keycloak/actions/runs/19916412915/job/57095967898,b26f4c3f13520eef733788f6dd82f49aab24aea0,2025-12-04T03:14:30Z,2025-12-04T03:15:10Z,2025-12-04T03:14:15Z,dependabot[bot],False,1,17,0,0.0001736111111111,False,False,0,True,9,865,1191,2056,False,0,0,0,0,N,No clear unrelated indicator
44384,https://github.com/keycloak/keycloak/pull/44384,56195912979,"Java Distribution IT/UT (windows-latest, temurin, 17)",https://github.com/keycloak/keycloak/actions/runs/19571365376/job/56195912979,03cd6b7cef66b03188010ef3198a62420421cfb8,2025-11-24T07:17:14Z,2025-11-24T07:17:37Z,2025-11-21T13:03:49Z,vaceksimon,False,0,9,0,2.759317129629629,False,False,0,False,0,0,0,0,True,2,4,2,6,N,No clear unrelated indicator
43923,https://github.com/keycloak/keycloak/pull/43923,54442032835,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/19061483372/job/54442032835,d63c3cdd98d5a2418ba85a90e0eff6eec39ffea0,2025-11-04T07:47:44Z,2025-11-04T07:47:49Z,2025-11-04T07:45:02Z,thomasdarimont,False,0,11,0,0.001875,False,False,0,False,0,0,0,0,True,10,39,38,77,N,No clear unrelated indicator
44774,https://github.com/keycloak/keycloak/pull/44774,57543966663,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/20060728583/job/57543966663,75749816c520a59a7b1f011d878991d22f39e504,2025-12-09T12:07:01Z,2025-12-09T12:07:08Z,2025-12-09T10:46:10Z,stianst,False,0,10,0,0.0561458333333333,False,False,0,False,0,0,0,0,True,6,36,2,38,N,No clear unrelated indicator
44537,https://github.com/keycloak/keycloak/pull/44537,56776238783,label,https://github.com/keycloak/keycloak/actions/runs/19818849070/job/56776238783,7ed80720acae5d53e37a927f6777a118120e17c7,2025-12-01T10:07:48Z,2025-12-01T10:07:55Z,2025-11-27T16:37:04Z,graziang,False,0,6,1,3.729675925925926,False,False,0,False,0,0,0,0,True,5,149,63,212,N,No clear unrelated indicator
44825,https://github.com/keycloak/keycloak/pull/44825,57740045356,Build,https://github.com/keycloak/keycloak/actions/runs/20120709892/job/57740045356,8909d3578f429011bef6bb2c5a47678231933dab,2025-12-11T03:14:17Z,2025-12-11T03:19:01Z,2025-12-11T03:14:00Z,dependabot[bot],False,1,21,0,0.0001967592592592,False,False,0,True,9,875,1206,2081,False,0,0,0,0,N,No clear unrelated indicator
44755,https://github.com/keycloak/keycloak/pull/44755,57833254679,Account UI E2E (chromium),https://github.com/keycloak/keycloak/actions/runs/20137673510/job/57833254679,e59ee99888668dfbb62e06d2c35a92cc120f8a51,2025-12-11T21:25:33Z,2025-12-11T21:28:08Z,2025-12-08T17:31:09Z,ahus1,False,0,21,1,3.162777777777778,False,False,0,False,0,0,0,0,False,0,0,0,0,N,No clear unrelated indicator
44825,https://github.com/keycloak/keycloak/pull/44825,57740047229,UI Shared,https://github.com/keycloak/keycloak/actions/runs/20120709887/job/57740047229,8909d3578f429011bef6bb2c5a47678231933dab,2025-12-11T03:14:19Z,2025-12-11T03:15:02Z,2025-12-11T03:14:00Z,dependabot[bot],False,1,21,0,0.0002199074074074,False,False,0,True,9,875,1206,2081,False,0,0,0,0,N,No clear unrelated indicator
44207,https://github.com/keycloak/keycloak/pull/44207,55383272081,Status Check - Keycloak Operator CI,https://github.com/keycloak/keycloak/actions/runs/19357357581/job/55383272081,062132a158775860c51c57346a5faf12d95d7b3a,2025-11-14T07:55:39Z,2025-11-14T07:55:45Z,2025-11-13T17:48:46Z,mposolda,False,0,24,0,0.588113425925926,False,False,0,False,0,0,0,0,True,15,387,233,620,N,No clear unrelated indicator
44504,https://github.com/keycloak/keycloak/pull/44504,56481063421,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/19711827810/job/56481063421,341c84d09eaa6ee0b022222bd286d4241eb190df,2025-11-26T18:30:30Z,2025-11-26T18:30:37Z,2025-11-26T17:10:07Z,mabartos,False,4,12,1,0.0558217592592592,False,False,0,True,2,4,0,4,False,0,0,0,0,N,No clear unrelated indicator
44825,https://github.com/keycloak/keycloak/pull/44825,57740299683,Account UI E2E (chromium),https://github.com/keycloak/keycloak/actions/runs/20120709887/job/57740299683,8909d3578f429011bef6bb2c5a47678231933dab,2025-12-11T03:18:52Z,2025-12-11T03:21:07Z,2025-12-11T03:14:00Z,dependabot[bot],False,1,21,0,0.0033796296296296,False,False,0,True,9,875,1206,2081,False,0,0,0,0,N,No clear unrelated indicator
44825,https://github.com/keycloak/keycloak/pull/44825,57740310641,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/20120709892/job/57740310641,8909d3578f429011bef6bb2c5a47678231933dab,2025-12-11T03:19:04Z,2025-12-11T03:19:10Z,2025-12-11T03:14:00Z,dependabot[bot],False,1,21,0,0.0035185185185185,False,False,0,True,9,875,1206,2081,False,0,0,0,0,N,No clear unrelated indicator
43059,https://github.com/keycloak/keycloak/pull/43059,51571813070,SSSD,https://github.com/keycloak/keycloak/actions/runs/18122927920/job/51571813070,dd34022815fdb46778c7e2277caec1708a1d9265,2025-09-30T08:03:25Z,2025-09-30T08:05:19Z,2025-09-30T07:57:26Z,ahus1,False,0,27,0,0.0041550925925925,False,False,0,False,0,0,0,0,True,1,2,2,4,N,No clear unrelated indicator
44194,https://github.com/keycloak/keycloak/pull/44194,55322972782,label,https://github.com/keycloak/keycloak/actions/runs/19339275107/job/55322972782,dda668381d78504b70fd9d5988b2e33e8ab01420,2025-11-13T16:55:18Z,2025-11-13T16:55:22Z,2025-11-13T12:59:06Z,vaceksimon,False,0,9,0,0.1640277777777777,False,False,0,True,1,1,1,2,False,0,0,0,0,N,No clear unrelated indicator
44943,https://github.com/keycloak/keycloak/pull/44943,58200401893,"Java Distribution IT/UT (windows-latest, temurin, 17)",https://github.com/keycloak/keycloak/actions/runs/20269121367/job/58200401893,bb1f3edd75a5b736083573616a3a74df610a3212,2025-12-16T13:18:03Z,2025-12-16T13:22:43Z,2025-12-16T13:12:17Z,martin-kanis,False,0,16,0,0.0040046296296296,False,False,0,False,0,0,0,0,True,2,45,0,45,N,No clear unrelated indicator
44982,https://github.com/keycloak/keycloak/pull/44982,58389022355,Status Check - Keycloak JavaScript CI,https://github.com/keycloak/keycloak/actions/runs/20324805514/job/58389022355,29d28bb5650281b7a95cd829cbf957f685034ba8,2025-12-18T03:39:16Z,2025-12-18T03:39:23Z,2025-12-18T03:14:59Z,dependabot[bot],False,0,22,0,0.0168634259259259,False,False,0,True,9,1108,1446,2554,False,0,0,0,0,N,No clear unrelated indicator
43697,https://github.com/keycloak/keycloak/pull/43697,53702257162,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/18822828663/job/53702257162,8c43ea6af68ba40790f2607f5c197b44eb8b7aa1,2025-10-26T20:31:31Z,2025-10-26T20:31:39Z,2025-10-24T13:20:12Z,ahus1,False,1,4,1,2.299525462962963,True,False,0,False,0,0,0,0,True,2,4,1,5,N,No clear unrelated indicator
