pr_number,pr_url,build_id,build_name,build_url,commit_sha,build_started_at,build_completed_at,pr_created_at,pr_author,has_unrelated_discussion,num_associated_comments,num_parallel_issues,num_prior_comments,ci_latency_days,has_code_patch,is_shared_same_emsg,num_similar_failures,has_config_files,config_files_count,config_lines_added,config_lines_deleted,config_lines_modified,has_source_code,source_code_files_count,source_code_lines_added,source_code_lines_deleted,source_code_lines_modified,label,label_reason
39834,https://github.com/keycloak/keycloak/pull/39834,47888488537,"Quarkus IT (ubuntu-latest, zip-fast, true)",https://github.com/keycloak/keycloak/actions/runs/16903631455/job/47888488537,67370f68ebbc895b6472cd80d2d9d77858984fa6,2025-08-12T08:44:28Z,2025-08-12T09:21:16Z,2025-05-20T11:27:12Z,robson90,True,1,8,10,83.88699074074074,True,False,0,False,0,0,0,0,True,1,1,8,9,P,Heuristic: has_unrelated_discussion=True
39834,https://github.com/keycloak/keycloak/pull/39834,47888488581,Store IT (postgres),https://github.com/keycloak/keycloak/actions/runs/16903631455/job/47888488581,67370f68ebbc895b6472cd80d2d9d77858984fa6,2025-08-12T08:44:28Z,2025-08-12T09:08:51Z,2025-05-20T11:27:12Z,robson90,True,1,8,10,83.88699074074074,True,False,0,False,0,0,0,0,True,1,1,8,9,P,Heuristic: has_unrelated_discussion=True
39834,https://github.com/keycloak/keycloak/pull/39834,47888488583,Store IT (mariadb),https://github.com/keycloak/keycloak/actions/runs/16903631455/job/47888488583,67370f68ebbc895b6472cd80d2d9d77858984fa6,2025-08-12T08:44:38Z,2025-08-12T09:10:14Z,2025-05-20T11:27:12Z,robson90,True,1,8,10,83.88710648148148,True,False,0,False,0,0,0,0,True,1,1,8,9,P,Heuristic: has_unrelated_discussion=True
39834,https://github.com/keycloak/keycloak/pull/39834,47888488587,Store IT (oracle),https://github.com/keycloak/keycloak/actions/runs/16903631455/job/47888488587,67370f68ebbc895b6472cd80d2d9d77858984fa6,2025-08-12T08:44:28Z,2025-08-12T09:12:27Z,2025-05-20T11:27:12Z,robson90,True,1,8,10,83.88699074074074,True,False,0,False,0,0,0,0,True,1,1,8,9,P,Heuristic: has_unrelated_discussion=True
39834,https://github.com/keycloak/keycloak/pull/39834,47888488612,Base IT (new),https://github.com/keycloak/keycloak/actions/runs/16903631455/job/47888488612,67370f68ebbc895b6472cd80d2d9d77858984fa6,2025-08-12T08:44:29Z,2025-08-12T09:09:25Z,2025-05-20T11:27:12Z,robson90,True,1,8,10,83.88700231481481,True,False,0,False,0,0,0,0,True,1,1,8,9,P,Heuristic: has_unrelated_discussion=True
39834,https://github.com/keycloak/keycloak/pull/39834,47888488623,Store IT (mysql),https://github.com/keycloak/keycloak/actions/runs/16903631455/job/47888488623,67370f68ebbc895b6472cd80d2d9d77858984fa6,2025-08-12T08:44:29Z,2025-08-12T09:17:31Z,2025-05-20T11:27:12Z,robson90,True,1,8,10,83.88700231481481,True,False,0,False,0,0,0,0,True,1,1,8,9,P,Heuristic: has_unrelated_discussion=True
39834,https://github.com/keycloak/keycloak/pull/39834,47888488631,Store IT (mssql),https://github.com/keycloak/keycloak/actions/runs/16903631455/job/47888488631,67370f68ebbc895b6472cd80d2d9d77858984fa6,2025-08-12T08:44:32Z,2025-08-12T09:10:49Z,2025-05-20T11:27:12Z,robson90,True,1,8,10,83.88703703703703,True,False,0,False,0,0,0,0,True,1,1,8,9,P,Heuristic: has_unrelated_discussion=True
39834,https://github.com/keycloak/keycloak/pull/39834,47891450327,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/16903631455/job/47891450327,67370f68ebbc895b6472cd80d2d9d77858984fa6,2025-08-12T09:26:55Z,2025-08-12T09:27:04Z,2025-05-20T11:27:12Z,robson90,True,1,8,10,83.9164699074074,True,False,0,False,0,0,0,0,True,1,1,8,9,P,Heuristic: has_unrelated_discussion=True
41518,https://github.com/keycloak/keycloak/pull/41518,46979134745,Admin UI E2E (chromium),https://github.com/keycloak/keycloak/actions/runs/16606292560/job/46979134745,fa94dba925bcef4f9a4e3f2b84cfcc9a126f64da,2025-07-29T20:11:30Z,2025-07-29T20:28:54Z,2025-07-29T20:06:18Z,vramik,True,1,23,0,0.0036111111111111,True,False,0,True,1,11,0,11,True,5,259,0,259,P,Heuristic: has_unrelated_discussion=True
41518,https://github.com/keycloak/keycloak/pull/41518,46979134756,Account UI E2E (chromium),https://github.com/keycloak/keycloak/actions/runs/16606292560/job/46979134756,fa94dba925bcef4f9a4e3f2b84cfcc9a126f64da,2025-07-29T20:13:02Z,2025-07-29T20:16:50Z,2025-07-29T20:06:18Z,vramik,True,1,23,0,0.0046759259259259,True,False,0,True,1,11,0,11,True,5,259,0,259,P,Heuristic: has_unrelated_discussion=True
41518,https://github.com/keycloak/keycloak/pull/41518,46980347760,Status Check - Keycloak JavaScript CI,https://github.com/keycloak/keycloak/actions/runs/16606292560/job/46980347760,fa94dba925bcef4f9a4e3f2b84cfcc9a126f64da,2025-07-29T20:29:08Z,2025-07-29T20:29:16Z,2025-07-29T20:06:18Z,vramik,True,1,23,0,0.0158564814814814,True,False,0,True,1,11,0,11,True,5,259,0,259,P,Heuristic: has_unrelated_discussion=True
41231,https://github.com/keycloak/keycloak/pull/41231,46965745835,Admin UI E2E (chromium),https://github.com/keycloak/keycloak/actions/runs/16602422321/job/46965745835,d4c71bc9b265e09c3d87990ba215adda7e7166ae,2025-07-29T16:58:51Z,2025-07-29T17:12:18Z,2025-07-17T13:53:34Z,danielFesenmeyer,True,1,23,1,12.128668981481482,True,False,0,False,0,0,0,0,True,7,322,118,440,P,Heuristic: has_unrelated_discussion=True
41231,https://github.com/keycloak/keycloak/pull/41231,46966755952,Status Check - Keycloak JavaScript CI,https://github.com/keycloak/keycloak/actions/runs/16602422321/job/46966755952,d4c71bc9b265e09c3d87990ba215adda7e7166ae,2025-07-29T17:12:21Z,2025-07-29T17:12:27Z,2025-07-17T13:53:34Z,danielFesenmeyer,True,1,23,1,12.13804398148148,True,False,0,False,0,0,0,0,True,7,322,118,440,P,Heuristic: has_unrelated_discussion=True
41379,https://github.com/keycloak/keycloak/pull/41379,46608634957,Admin UI E2E (chromium),https://github.com/keycloak/keycloak/actions/runs/16485196195/job/46608634957,975530601fc7a553dba43a43fa2a7f0a97e0b769,2025-07-24T01:04:08Z,2025-07-24T01:21:47Z,2025-07-24T00:59:32Z,dependabot[bot],True,2,12,0,0.0031944444444444,True,False,0,True,4,13,13,26,False,0,0,0,0,P,Heuristic: has_unrelated_discussion=True
41379,https://github.com/keycloak/keycloak/pull/41379,46609248249,Status Check - Keycloak JavaScript CI,https://github.com/keycloak/keycloak/actions/runs/16485196195/job/46609248249,975530601fc7a553dba43a43fa2a7f0a97e0b769,2025-07-24T01:21:50Z,2025-07-24T01:21:57Z,2025-07-24T00:59:32Z,dependabot[bot],True,2,12,0,0.0154861111111111,True,False,0,True,4,13,13,26,False,0,0,0,0,P,Heuristic: has_unrelated_discussion=True
38174,https://github.com/keycloak/keycloak/pull/38174,39376819100,"Quarkus IT (windows-latest, win)",https://github.com/keycloak/keycloak/actions/runs/14061953184/job/39376819100,6a489568781f387107b82fd8442d11d75722f59c,2025-03-25T15:06:02Z,2025-03-25T15:18:12Z,2025-03-17T19:16:54Z,abstractj,True,1,16,3,7.825787037037037,True,False,0,True,1,3,0,3,False,0,0,0,0,P,Heuristic: has_unrelated_discussion=True
38174,https://github.com/keycloak/keycloak/pull/38174,39382643952,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/14061953184/job/39382643952,6a489568781f387107b82fd8442d11d75722f59c,2025-03-25T15:56:37Z,2025-03-25T15:56:42Z,2025-03-17T19:16:54Z,abstractj,True,1,16,3,7.860914351851852,True,False,0,True,1,3,0,3,False,0,0,0,0,P,Heuristic: has_unrelated_discussion=True
37703,https://github.com/keycloak/keycloak/pull/37703,37932305979,Test remote,https://github.com/keycloak/keycloak/actions/runs/13569914589/job/37932305979,469acc430ec78cc557fc7fdba0aaa32571be050d,2025-02-27T15:31:16Z,2025-02-27T15:33:45Z,2025-02-27T15:26:52Z,danielFesenmeyer,True,1,16,0,0.0030555555555555,True,False,0,False,0,0,0,0,True,7,243,76,319,P,Heuristic: has_unrelated_discussion=True
37703,https://github.com/keycloak/keycloak/pull/37703,37934894689,Status Check - Keycloak Operator CI,https://github.com/keycloak/keycloak/actions/runs/13569914589/job/37934894689,469acc430ec78cc557fc7fdba0aaa32571be050d,2025-02-27T16:08:06Z,2025-02-27T16:08:14Z,2025-02-27T15:26:52Z,danielFesenmeyer,True,1,16,0,0.0286342592592592,True,False,0,False,0,0,0,0,True,7,243,76,319,P,Heuristic: has_unrelated_discussion=True
40651,https://github.com/keycloak/keycloak/pull/40651,44624515216,Base IT (3),https://github.com/keycloak/keycloak/actions/runs/15796749545/job/44624515216,b56d167e8d2dd0d218b583e2b273df86c46081f9,2025-06-23T17:47:19Z,2025-06-23T17:47:43Z,2025-06-21T14:40:30Z,olivierboudet,True,1,5,1,2.1297337962962963,True,False,0,False,0,0,0,0,True,1,1,1,2,P,Heuristic: has_unrelated_discussion=True
40651,https://github.com/keycloak/keycloak/pull/40651,44624544523,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/15796749545/job/44624544523,b56d167e8d2dd0d218b583e2b273df86c46081f9,2025-06-23T17:47:47Z,2025-06-23T17:47:54Z,2025-06-21T14:40:30Z,olivierboudet,True,1,5,1,2.1300578703703703,True,False,0,False,0,0,0,0,True,1,1,1,2,P,Heuristic: has_unrelated_discussion=True
40587,https://github.com/keycloak/keycloak/pull/40587,44331423255,Test OLM installation,https://github.com/keycloak/keycloak/actions/runs/15730782029/job/44331423255,38d0e4642a5d1b33b19d55130ba58744bb62e7a8,2025-06-18T10:51:15Z,2025-06-18T11:05:43Z,2025-06-18T10:47:03Z,KyriosGN0,True,1,21,0,0.0029166666666666,True,False,0,False,0,0,0,0,True,1,3,0,3,P,Heuristic: has_unrelated_discussion=True
40587,https://github.com/keycloak/keycloak/pull/40587,44331423256,Test remote (fast),https://github.com/keycloak/keycloak/actions/runs/15730782029/job/44331423256,38d0e4642a5d1b33b19d55130ba58744bb62e7a8,2025-06-18T10:51:13Z,2025-06-18T13:16:12Z,2025-06-18T10:47:03Z,KyriosGN0,True,1,21,0,0.0028935185185185,True,False,0,False,0,0,0,0,True,1,3,0,3,P,Heuristic: has_unrelated_discussion=True
40025,https://github.com/keycloak/keycloak/pull/40025,43025682882,AuroraDB IT,https://github.com/keycloak/keycloak/actions/runs/15295888654/job/43025682882,b23539e1083662930bd1e3b21825ca3a4d2ee80c,2025-05-28T09:25:35Z,2025-05-28T10:29:01Z,2025-05-28T08:56:34Z,edewit,True,1,14,0,0.0201504629629629,True,False,0,False,0,0,0,0,True,1,1,0,1,P,Heuristic: has_unrelated_discussion=True
40025,https://github.com/keycloak/keycloak/pull/40025,43025684124,CodeQL Java,https://github.com/keycloak/keycloak/actions/runs/15295888763/job/43025684124,b23539e1083662930bd1e3b21825ca3a4d2ee80c,2025-05-28T09:25:37Z,2025-05-28T09:40:59Z,2025-05-28T08:56:34Z,edewit,True,1,14,0,0.0201736111111111,True,False,0,False,0,0,0,0,True,1,1,0,1,P,Heuristic: has_unrelated_discussion=True
40025,https://github.com/keycloak/keycloak/pull/40025,43025684632,CodeQL TypeScript,https://github.com/keycloak/keycloak/actions/runs/15295888763/job/43025684632,b23539e1083662930bd1e3b21825ca3a4d2ee80c,2025-05-28T09:25:55Z,2025-05-28T09:27:57Z,2025-05-28T08:56:34Z,edewit,True,1,14,0,0.0203819444444444,True,False,0,False,0,0,0,0,True,1,1,0,1,P,Heuristic: has_unrelated_discussion=True
40025,https://github.com/keycloak/keycloak/pull/40025,43025685119,CodeQL JavaScript,https://github.com/keycloak/keycloak/actions/runs/15295888763/job/43025685119,b23539e1083662930bd1e3b21825ca3a4d2ee80c,2025-05-28T09:25:38Z,2025-05-28T09:27:30Z,2025-05-28T08:56:34Z,edewit,True,1,14,0,0.0201851851851851,True,False,0,False,0,0,0,0,True,1,1,0,1,P,Heuristic: has_unrelated_discussion=True
40025,https://github.com/keycloak/keycloak/pull/40025,43027923177,Status Check - CodeQL,https://github.com/keycloak/keycloak/actions/runs/15295888763/job/43027923177,b23539e1083662930bd1e3b21825ca3a4d2ee80c,2025-05-28T09:52:30Z,2025-05-28T09:52:37Z,2025-05-28T08:56:34Z,edewit,True,1,14,0,0.0388425925925925,True,False,0,False,0,0,0,0,True,1,1,0,1,P,Heuristic: has_unrelated_discussion=True
38476,https://github.com/keycloak/keycloak/pull/38476,41345635335,Forms IT (chrome),https://github.com/keycloak/keycloak/actions/runs/14725881619/job/41345635335,a4654167328842a4a5659468e2659c8478101b59,2025-04-29T12:26:14Z,2025-04-29T13:05:25Z,2025-03-26T23:27:04Z,thomasdarimont,True,1,26,1,33.54108796296296,True,False,0,False,0,0,0,0,True,1,3,0,3,P,Heuristic: has_unrelated_discussion=True
38476,https://github.com/keycloak/keycloak/pull/38476,41345635816,Forms IT (firefox),https://github.com/keycloak/keycloak/actions/runs/14725881619/job/41345635816,a4654167328842a4a5659468e2659c8478101b59,2025-04-29T12:26:14Z,2025-04-29T13:00:14Z,2025-03-26T23:27:04Z,thomasdarimont,True,1,26,1,33.54108796296296,True,False,0,False,0,0,0,0,True,1,3,0,3,P,Heuristic: has_unrelated_discussion=True
38476,https://github.com/keycloak/keycloak/pull/38476,41348278638,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/14725881619/job/41348278638,a4654167328842a4a5659468e2659c8478101b59,2025-04-29T13:05:32Z,2025-04-29T13:05:38Z,2025-03-26T23:27:04Z,thomasdarimont,True,1,26,1,33.56837962962963,True,False,0,False,0,0,0,0,True,1,3,0,3,P,Heuristic: has_unrelated_discussion=True
39128,https://github.com/keycloak/keycloak/pull/39128,40957043252,"Quarkus IT (ubuntu-latest, zip-fast, true)",https://github.com/keycloak/keycloak/actions/runs/14600366243/job/40957043252,8fb251f066de45c6f5dda491a94be50b35332808,2025-04-22T17:02:16Z,2025-04-22T17:31:10Z,2025-04-22T16:57:38Z,shawkins,True,1,23,0,0.0032175925925925,True,False,0,False,0,0,0,0,True,4,33,5,38,P,Heuristic: has_unrelated_discussion=True
39128,https://github.com/keycloak/keycloak/pull/39128,40957048469,"Quarkus IT (windows-latest, win)",https://github.com/keycloak/keycloak/actions/runs/14600366243/job/40957048469,8fb251f066de45c6f5dda491a94be50b35332808,2025-04-22T17:02:19Z,2025-04-22T17:14:49Z,2025-04-22T16:57:38Z,shawkins,True,1,23,0,0.0032523148148148,True,False,0,False,0,0,0,0,True,4,33,5,38,P,Heuristic: has_unrelated_discussion=True
39128,https://github.com/keycloak/keycloak/pull/39128,40957053345,FIPS UT,https://github.com/keycloak/keycloak/actions/runs/14600366243/job/40957053345,8fb251f066de45c6f5dda491a94be50b35332808,2025-04-22T17:02:17Z,2025-04-22T17:03:10Z,2025-04-22T16:57:38Z,shawkins,True,1,23,0,0.0032291666666666,True,False,0,False,0,0,0,0,True,4,33,5,38,P,Heuristic: has_unrelated_discussion=True
39128,https://github.com/keycloak/keycloak/pull/39128,40959332516,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/14600366243/job/40959332516,8fb251f066de45c6f5dda491a94be50b35332808,2025-04-22T17:41:32Z,2025-04-22T17:41:38Z,2025-04-22T16:57:38Z,shawkins,True,1,23,0,0.0304861111111111,True,False,0,False,0,0,0,0,True,4,33,5,38,P,Heuristic: has_unrelated_discussion=True
39149,https://github.com/keycloak/keycloak/pull/39149,41018038991,FIPS IT (non-strict),https://github.com/keycloak/keycloak/actions/runs/14617682130/job/41018038991,9ff01a7b7f399d6b0adc80bbaaebafb45700fbf9,2025-04-23T14:05:37Z,2025-04-23T14:07:03Z,2025-04-23T12:05:38Z,mabartos,True,1,16,1,0.0833217592592592,True,False,0,True,1,2,1,3,True,1,1,1,2,P,Heuristic: has_unrelated_discussion=True
39149,https://github.com/keycloak/keycloak/pull/39149,41018039885,FIPS UT,https://github.com/keycloak/keycloak/actions/runs/14617682130/job/41018039885,9ff01a7b7f399d6b0adc80bbaaebafb45700fbf9,2025-04-23T14:05:37Z,2025-04-23T14:06:46Z,2025-04-23T12:05:38Z,mabartos,True,1,16,1,0.0833217592592592,True,False,0,True,1,2,1,3,True,1,1,1,2,P,Heuristic: has_unrelated_discussion=True
39149,https://github.com/keycloak/keycloak/pull/39149,41018040756,FIPS IT (strict),https://github.com/keycloak/keycloak/actions/runs/14617682130/job/41018040756,9ff01a7b7f399d6b0adc80bbaaebafb45700fbf9,2025-04-23T14:05:38Z,2025-04-23T14:07:32Z,2025-04-23T12:05:38Z,mabartos,True,1,16,1,0.0833333333333333,True,False,0,True,1,2,1,3,True,1,1,1,2,P,Heuristic: has_unrelated_discussion=True
39149,https://github.com/keycloak/keycloak/pull/39149,41018181493,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/14617682130/job/41018181493,9ff01a7b7f399d6b0adc80bbaaebafb45700fbf9,2025-04-23T14:07:41Z,2025-04-23T14:07:49Z,2025-04-23T12:05:38Z,mabartos,True,1,16,1,0.0847569444444444,True,False,0,True,1,2,1,3,True,1,1,1,2,P,Heuristic: has_unrelated_discussion=True
38950,https://github.com/keycloak/keycloak/pull/38950,40572993164,Store IT (mssql),https://github.com/keycloak/keycloak/actions/runs/14454725102/job/40572993164,09c5b5e5c587aa6e35e19ca1a59dc3ecb567620a,2025-04-15T10:41:10Z,2025-04-15T11:09:56Z,2025-04-14T17:25:27Z,pedroigor,True,2,27,3,0.7192476851851852,True,False,0,False,0,0,0,0,True,1,10,3,13,P,Heuristic: has_unrelated_discussion=True
38950,https://github.com/keycloak/keycloak/pull/38950,40574621445,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/14454725102/job/40574621445,09c5b5e5c587aa6e35e19ca1a59dc3ecb567620a,2025-04-15T11:19:09Z,2025-04-15T11:19:17Z,2025-04-14T17:25:27Z,pedroigor,True,2,27,3,0.745625,True,False,0,False,0,0,0,0,True,1,10,3,13,P,Heuristic: has_unrelated_discussion=True
38943,https://github.com/keycloak/keycloak/pull/38943,40522430257,External links check,https://github.com/keycloak/keycloak/actions/runs/14450697216/job/40522430257,e75de263646fad73e7752e801ef2afefe398403e,2025-04-14T16:24:44Z,2025-04-14T16:26:04Z,2025-04-14T16:24:15Z,rmartinc,True,1,25,0,0.0003356481481481,True,False,0,True,2,40,0,40,False,0,0,0,0,P,Heuristic: has_unrelated_discussion=True
38416,https://github.com/keycloak/keycloak/pull/38416,39373831034,Admin UI,https://github.com/keycloak/keycloak/actions/runs/14061678025/job/39373831034,55ff299e7cfc346786f985bf1646d96b2932827c,2025-03-25T14:06:11Z,2025-03-25T14:07:41Z,2025-03-25T14:05:41Z,cdevienne,True,3,16,0,0.0003472222222222,True,False,0,False,0,0,0,0,True,7,30,1,31,P,Heuristic: has_unrelated_discussion=True
38416,https://github.com/keycloak/keycloak/pull/38416,39374137002,"Admin UI E2E (3, chrome)",https://github.com/keycloak/keycloak/actions/runs/14061678025/job/39374137002,55ff299e7cfc346786f985bf1646d96b2932827c,2025-03-25T14:23:23Z,2025-03-25T14:36:42Z,2025-03-25T14:05:41Z,cdevienne,True,3,16,0,0.0122916666666666,True,False,0,False,0,0,0,0,True,7,30,1,31,P,Heuristic: has_unrelated_discussion=True
