project_name,comment_id,issue_id,label,deletions,insertions,files,num_parrel_issues,num_prior_comments,if_cross_project,num_parrel_commits,num_of_developers,commit_num,type_id,priority_id,is_share_same_emsg,is_share_similar_emsg,num_of_sf_comments,share_same_emsg,is_Blocker,is_Incorporates,is_Reference,is_dependent,is_Duplicate,is_Regression,is_Cloners,is_Required,is_Supercedes,is_Container,is_Blocked,is_Problem/Incident,is_Child-Issue,is_Parent Feature,is_Dependency,is_Dependent,is_Completes,time,day,Time_difference,comment_created_at,created,has_config_files,has_source_code,lines_of_source_code_added,lines_of_source_code_deleted,lines_of_source_code_modified,num_of_modified_source_code_files,lines_of_config_file_added,lines_of_config_file_deleted,lines_of_config_file_modified,num_of_modified_config_files,has_contains_code_patch,lines_of_Test_classes_added,lines_of_Test_classes_deleted,lines_of_Test_classes_modified,lines_of_Test_files,has_contain_Test_files
YARN,16540963.0,7129,1,0.0,0.0,0.0,0,3,1,2,13,0.0,7,3,0,1,35,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531329229,17723.71792824074,0.0630324074081727,Thu 12 Jul 2018 01:13:49 +0000,Wed 30 Aug 2017 16:36:10 +0000,1.0,1.0,1193.0,0.0,1193.0,13.0,1257.0,0.0,1257.0,17.0,1.0,294.0,0.0,294.0,4.0,1.0
YARN,16541547.0,7494,0,0.0,0.0,0.0,0,33,1,0,0,0.0,7,3,1,1,128,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531369382,17724.182662037038,0.0536111111105128,Thu 12 Jul 2018 12:23:02 +0000,Tue 14 Nov 2017 11:32:10 +0000,0.0,1.0,632.0,67.0,699.0,27.0,0.0,0.0,0.0,0.0,1.0,219.0,18.0,237.0,11.0,1.0
YARN,16541620.0,8521,0,0.0,0.0,0.0,0,3,0,0,0,0.0,1,3,0,1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531372763,17724.221793981484,0.039131944446126,Thu 12 Jul 2018 13:19:23 +0000,Thu 12 Jul 2018 11:03:29 +0000,0.0,1.0,25.0,6.0,31.0,1.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,29.0,1.0,1.0
YARN,16541824.0,8515,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531380916,17724.316157407407,0.0168055555550381,Thu 12 Jul 2018 15:35:16 +0000,Tue 10 Jul 2018 21:51:48 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16541889.0,8518,1,0.0,0.0,0.0,0,0,0,0,0,0.0,1,3,1,1,27,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531383539,17724.346516203703,0.00341435185328,Thu 12 Jul 2018 16:18:59 +0000,Wed 11 Jul 2018 20:01:04 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16542062.0,7133,0,0.0,0.0,0.0,0,0,0,0,0,0.0,4,3,1,1,129,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531391207,17724.4352662037,0.0266319444417604,Thu 12 Jul 2018 18:26:47 +0000,Wed 30 Aug 2017 21:40:16 +0000,0.0,1.0,18.0,18.0,36.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16542313.0,7129,0,0.0,0.0,0.0,0,3,1,2,13,0.0,7,3,1,1,36,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531408133,17724.63116898148,0.0162962962931487,Thu 12 Jul 2018 23:08:53 +0000,Wed 30 Aug 2017 16:36:10 +0000,1.0,1.0,1193.0,0.0,1193.0,13.0,1270.0,0.0,1270.0,17.0,1.0,294.0,0.0,294.0,4.0,1.0
YARN,16542349.0,8299,0,0.0,0.0,0.0,0,15,0,0,0,0.0,7,2,1,1,82,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531412038,17724.67636574074,0.0230787036998663,Fri 13 Jul 2018 00:13:58 +0000,Tue 15 May 2018 21:01:10 +0000,0.0,1.0,434.0,31.0,465.0,14.0,0.0,0.0,0.0,0.0,1.0,162.0,132.0,294.0,6.0,1.0
YARN,16542360.0,8361,0,0.0,0.0,0.0,0,5,0,0,0,0.0,4,3,1,1,100,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531412498,17724.681689814814,0.0053240740744513,Fri 13 Jul 2018 00:21:38 +0000,Thu 24 May 2018 22:02:37 +0000,0.0,1.0,10.0,8.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,24.0,49.0,2.0,1.0
YARN,16542427.0,7129,0,0.0,0.0,0.0,0,3,1,2,13,0.0,7,3,1,1,37,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531419572,17724.763564814817,0.0799768518554628,Fri 13 Jul 2018 02:19:32 +0000,Wed 30 Aug 2017 16:36:10 +0000,1.0,1.0,1193.0,0.0,1193.0,13.0,1274.0,0.0,1274.0,17.0,1.0,294.0,0.0,294.0,4.0,1.0
YARN,16542521.0,8521,0,0.0,0.0,0.0,0,3,0,0,0,0.0,1,3,1,1,130,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531429236,17724.875416666666,0.080740740741021,Fri 13 Jul 2018 05:00:36 +0000,Thu 12 Jul 2018 11:03:29 +0000,0.0,1.0,25.0,6.0,31.0,1.0,0.0,0.0,0.0,0.0,1.0,54.0,25.0,79.0,2.0,1.0
YARN,16542613.0,8511,0,0.0,0.0,0.0,0,2,0,0,0,0.0,1,3,1,1,131,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531435916,17724.95273148148,0.0773148148145992,Fri 13 Jul 2018 06:51:56 +0000,Tue 10 Jul 2018 08:05:20 +0000,0.0,1.0,23.0,3.0,26.0,6.0,0.0,0.0,0.0,0.0,1.0,93.0,1.0,94.0,2.0,1.0
YARN,16542892.0,8501,0,0.0,0.0,0.0,0,3,0,0,0,0.0,4,3,1,1,18,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531451397,17725.131909722222,0.00850694444307,Fri 13 Jul 2018 11:09:57 +0000,Sat 7 Jul 2018 13:17:33 +0000,0.0,1.0,201.0,111.0,312.0,3.0,0.0,0.0,0.0,0.0,1.0,405.0,0.0,405.0,1.0,1.0
YARN,16542939.0,8524,0,0.0,0.0,0.0,0,6,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531453544,17725.15675925926,0.0027662037027766,Fri 13 Jul 2018 11:45:44 +0000,Thu 12 Jul 2018 17:23:14 +0000,0.0,1.0,15.0,16.0,31.0,4.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,18.0,1.0,1.0
YARN,16543008.0,8524,1,0.0,0.0,0.0,0,6,0,0,0,0.0,4,3,1,1,132,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531456927,17725.19591435185,0.0159606481465743,Fri 13 Jul 2018 12:42:07 +0000,Thu 12 Jul 2018 17:23:14 +0000,0.0,1.0,16.0,16.0,32.0,4.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,30.0,1.0,1.0
YARN,16543207.0,7748,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,3,1,1,133,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531460961,17725.242604166666,0.0161574074081727,Fri 13 Jul 2018 13:49:21 +0000,Sun 14 Jan 2018 16:14:42 +0000,0.0,1.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0
YARN,16543281.0,8421,0,0.0,0.0,0.0,0,8,0,0,0,0.0,1,3,1,1,585,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531463614,17725.273310185185,0.018796296295477,Fri 13 Jul 2018 14:33:34 +0000,Tue 12 Jun 2018 13:03:50 +0000,0.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,30.0,1.0,1.0
YARN,16543632.0,7129,1,0.0,0.0,0.0,0,3,1,2,13,0.0,7,3,1,1,38,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531482254,17725.489050925924,0.0200462962966412,Fri 13 Jul 2018 19:44:14 +0000,Wed 30 Aug 2017 16:36:10 +0000,1.0,1.0,1193.0,0.0,1193.0,13.0,1274.0,0.0,1274.0,17.0,1.0,294.0,0.0,294.0,4.0,1.0
YARN,16543751.0,8299,0,0.0,0.0,0.0,0,15,0,0,0,0.0,7,2,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531488887,17725.56582175926,0.0062615740753244,Fri 13 Jul 2018 21:34:47 +0000,Tue 15 May 2018 21:01:10 +0000,0.0,1.0,438.0,44.0,482.0,14.0,0.0,0.0,0.0,0.0,1.0,162.0,132.0,294.0,6.0,1.0
YARN,16543878.0,8299,0,0.0,0.0,0.0,0,15,0,0,0,0.0,7,2,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531496584,17725.654907407406,0.0305092592570872,Fri 13 Jul 2018 23:43:04 +0000,Tue 15 May 2018 21:01:10 +0000,0.0,1.0,437.0,44.0,481.0,14.0,0.0,0.0,0.0,0.0,1.0,162.0,132.0,294.0,6.0,1.0
YARN,16544977.0,8434,0,0.0,0.0,0.0,0,6,0,0,0,0.0,1,4,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531703662,17728.051643518516,0.0126157407394202,Mon 16 Jul 2018 09:14:22 +0000,Tue 19 Jun 2018 15:13:29 +0000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16544981.0,8434,0,0.0,0.0,0.0,0,6,0,0,0,0.0,1,4,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531704177,17728.057604166668,0.005960648151813,Mon 16 Jul 2018 09:22:57 +0000,Tue 19 Jun 2018 15:13:29 +0000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16545064.0,8434,0,0.0,0.0,0.0,0,6,0,0,0,0.0,1,4,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531709835,17728.12309027778,0.0296180555560567,Mon 16 Jul 2018 10:57:15 +0000,Tue 19 Jun 2018 15:13:29 +0000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16545144.0,7494,0,0.0,0.0,0.0,0,33,1,0,0,0.0,7,3,0,1,233,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531715378,17728.187245370373,0.0641550925938645,Mon 16 Jul 2018 12:29:38 +0000,Tue 14 Nov 2017 11:32:10 +0000,0.0,1.0,634.0,67.0,701.0,27.0,0.0,0.0,0.0,0.0,1.0,187.0,19.0,206.0,5.0,1.0
YARN,16545744.0,8541,0,0.0,0.0,0.0,0,2,0,0,0,0.0,1,1,0,1,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531747310,17728.556828703706,0.0139814814829151,Mon 16 Jul 2018 21:21:50 +0000,Mon 16 Jul 2018 08:30:36 +0000,0.0,0.0,21.0,29.0,50.0,2.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,44.0,1.0,1.0
YARN,16545802.0,8529,0,0.0,0.0,0.0,0,6,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531750364,17728.592175925925,0.0201967592583969,Mon 16 Jul 2018 22:12:44 +0000,Fri 13 Jul 2018 17:26:02 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YARN,16545830.0,7129,0,0.0,0.0,0.0,0,3,1,2,13,0.0,7,3,0,1,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531752510,17728.61701388889,0.0138541666674427,Mon 16 Jul 2018 22:48:30 +0000,Wed 30 Aug 2017 16:36:10 +0000,1.0,1.0,1193.0,0.0,1193.0,13.0,1274.0,0.0,1274.0,17.0,1.0,294.0,0.0,294.0,4.0,1.0
YARN,16545987.0,8528,0,0.0,0.0,0.0,0,2,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531768834,17728.805949074074,0.0278472222234995,Tue 17 Jul 2018 03:20:34 +0000,Fri 13 Jul 2018 03:50:21 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YARN,16545996.0,8528,0,0.0,0.0,0.0,0,2,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531770043,17728.81994212963,0.0139930555560567,Tue 17 Jul 2018 03:40:43 +0000,Fri 13 Jul 2018 03:50:21 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YARN,16546019.0,8522,0,0.0,0.0,0.0,0,3,0,0,0,0.0,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531774857,17728.87565972222,0.0081134259235113,Tue 17 Jul 2018 05:00:57 +0000,Thu 12 Jul 2018 16:02:20 +0000,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16546457.0,6966,0,0.0,0.0,0.0,0,2,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531798616,17729.15064814815,0.0042013888887595,Tue 17 Jul 2018 11:36:56 +0000,Tue 8 Aug 2017 10:22:51 +0000,0.0,1.0,44.0,22.0,66.0,6.0,0.0,0.0,0.0,0.0,1.0,102.0,16.0,118.0,5.0,1.0
YARN,16546473.0,6995,0,0.0,0.0,0.0,0,21,0,0,0,0.0,7,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531799347,17729.159108796295,0.0084606481468654,Tue 17 Jul 2018 11:49:07 +0000,Fri 11 Aug 2017 19:40:27 +0000,0.0,1.0,34.0,28.0,62.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16546992.0,7300,0,0.0,0.0,0.0,0,9,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531825481,17729.46158564815,0.0014699074090458,Tue 17 Jul 2018 19:04:41 +0000,Mon 9 Oct 2017 18:12:44 +0000,0.0,1.0,40.0,13.0,53.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16546995.0,7129,0,0.0,0.0,0.0,0,3,1,2,13,0.0,7,3,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531825553,17729.462418981482,0.0008333333316841,Tue 17 Jul 2018 19:05:53 +0000,Wed 30 Aug 2017 16:36:10 +0000,1.0,1.0,1193.0,0.0,1193.0,13.0,1272.0,0.0,1272.0,17.0,1.0,294.0,0.0,294.0,4.0,1.0
YARN,16546997.0,8544,0,0.0,0.0,0.0,0,2,0,0,0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531825648,17729.463518518518,0.0010995370357704,Tue 17 Jul 2018 19:07:28 +0000,Tue 17 Jul 2018 15:11:26 +0000,1.0,0.0,38.0,4.0,42.0,7.0,18.0,0.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16547004.0,7974,0,0.0,0.0,0.0,0,2,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531826363,17729.471793981484,0.0082754629656847,Tue 17 Jul 2018 19:19:23 +0000,Tue 27 Feb 2018 00:08:23 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YARN,16547041.0,7129,0,0.0,0.0,0.0,0,3,1,2,13,0.0,7,3,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531828612,17729.497824074075,0.0121412037042318,Tue 17 Jul 2018 19:56:52 +0000,Wed 30 Aug 2017 16:36:10 +0000,1.0,1.0,1193.0,0.0,1193.0,13.0,1272.0,0.0,1272.0,17.0,1.0,294.0,0.0,294.0,4.0,1.0
YARN,16547211.0,8529,0,0.0,0.0,0.0,0,6,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531840938,17729.64048611111,0.042303240741603,Tue 17 Jul 2018 23:22:18 +0000,Fri 13 Jul 2018 17:26:02 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YARN,16547221.0,8501,0,0.0,0.0,0.0,0,3,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531841474,17729.646689814814,0.0062037037023401,Tue 17 Jul 2018 23:31:14 +0000,Sat 7 Jul 2018 13:17:33 +0000,0.0,1.0,201.0,111.0,312.0,3.0,0.0,0.0,0.0,0.0,1.0,405.0,0.0,405.0,1.0,1.0
YARN,16548127.0,8517,0,0.0,0.0,0.0,0,0,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531906747,17730.402164351854,0.0230092592610162,Wed 18 Jul 2018 17:39:07 +0000,Wed 11 Jul 2018 18:29:31 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16548143.0,8501,0,0.0,0.0,0.0,0,3,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531906973,17730.404780092595,0.0016203703708015,Wed 18 Jul 2018 17:42:53 +0000,Sat 7 Jul 2018 13:17:33 +0000,0.0,1.0,201.0,111.0,312.0,3.0,0.0,0.0,0.0,0.0,1.0,405.0,0.0,405.0,1.0,1.0
YARN,16548144.0,8436,0,0.0,0.0,0.0,6,7,0,3,4,0.0,1,4,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531906995,17730.405034722222,0.0002546296273067,Wed 18 Jul 2018 17:43:15 +0000,Tue 19 Jun 2018 22:39:48 +0000,0.0,1.0,7.0,8.0,15.0,2.0,0.0,0.0,0.0,0.0,1.0,62.0,0.0,62.0,1.0,1.0
YARN,16548152.0,8549,0,0.0,0.0,0.0,0,3,0,0,0,0.0,7,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531907133,17730.406631944443,0.0015972222208802,Wed 18 Jul 2018 17:45:33 +0000,Wed 18 Jul 2018 15:47:45 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YARN,16548484.0,8548,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531923550,17730.59664351852,0.0367708333324117,Wed 18 Jul 2018 22:19:10 +0000,Wed 18 Jul 2018 12:30:06 +0000,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16548486.0,8330,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,2,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1531934361,17730.721770833334,0.096400462964084,Thu 19 Jul 2018 01:19:21 +0300,Sat 19 May 2018 23:22:04 +0300,0.0,1.0,13.0,10.0,23.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,1.0,1.0
YARN,16548487.0,8301,0,0.0,0.0,0.0,0,0,0,0,0,0.0,7,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531923574,17730.596921296295,0.000277777777228,Wed 18 Jul 2018 22:19:34 +0000,Tue 15 May 2018 21:47:48 +0000,1.0,1.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16548490.0,8529,0,0.0,0.0,0.0,0,6,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531923592,17730.59712962963,0.00020833333474,Wed 18 Jul 2018 22:19:52 +0000,Fri 13 Jul 2018 17:26:02 +0000,0.0,0.0,94.0,62.0,156.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,1.0,1.0
YARN,16548795.0,8380,0,0.0,0.0,0.0,0,4,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531947747,17730.87670138889,0.0146759259259852,Thu 19 Jul 2018 05:02:27 +0000,Thu 31 May 2018 01:37:36 +0000,0.0,1.0,8.0,23.0,31.0,2.0,0.0,0.0,0.0,0.0,1.0,116.0,132.0,248.0,1.0,1.0
YARN,16548840.0,7129,0,0.0,0.0,0.0,0,3,1,2,13,0.0,7,3,0,1,8,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531952470,17730.93136574074,0.0070833333338669,Thu 19 Jul 2018 06:21:10 +0000,Wed 30 Aug 2017 16:36:10 +0000,1.0,1.0,1193.0,0.0,1193.0,13.0,1272.0,0.0,1272.0,17.0,1.0,294.0,0.0,294.0,4.0,1.0
YARN,16548852.0,8434,0,0.0,0.0,0.0,0,6,0,0,0,0.0,1,4,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531953011,17730.937627314815,0.0062615740753244,Thu 19 Jul 2018 06:30:11 +0000,Tue 19 Jun 2018 15:13:29 +0000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16548973.0,8549,0,0.0,0.0,0.0,0,3,0,0,0,0.0,7,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531959235,17731.009664351852,0.0210879629630653,Thu 19 Jul 2018 08:13:55 +0000,Wed 18 Jul 2018 15:47:45 +0000,0.0,1.0,59.0,0.0,59.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16549080.0,8544,0,0.0,0.0,0.0,0,2,0,0,0,0.0,1,1,1,1,135,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531966027,17731.088275462964,0.0010416666664241,Thu 19 Jul 2018 10:07:07 +0000,Tue 17 Jul 2018 15:11:26 +0000,1.0,0.0,38.0,4.0,42.0,7.0,18.0,0.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16549240.0,8541,0,0.0,0.0,0.0,0,2,0,0,0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531976531,17731.209849537037,0.0491203703713836,Thu 19 Jul 2018 13:02:11 +0000,Mon 16 Jul 2018 08:30:36 +0000,0.0,0.0,21.0,29.0,50.0,2.0,0.0,0.0,0.0,0.0,1.0,52.0,11.0,63.0,2.0,1.0
